event_index,event_time,phase_idx,A_before_tr,Lambda_i,A_minus_Lambda,h_mean_since_last_event,period
873.0,0.000450568,3.0,3.18242634218833e-10,3e-10,1.8242634218832998e-11,0.0010252962025379484,4.819999999999998e-07
874.0,0.00045108,0.0,3.05693430979991e-10,3e-10,5.693430979990997e-12,0.000907059093202493,5.120000000000385e-07
875.0,0.00045164,1.0,3.12520384009907e-10,3e-10,1.2520384009907027e-11,0.0008368331421794678,5.599999999999811e-07
876.0,0.000452122000000003,2.0,4.10074800041093e-10,3e-10,1.1007480004109298e-10,0.001241396283170001,4.820000000029813e-07
877.0,0.000452604000000003,3.0,3.98942363387188e-10,3e-10,9.894236338718802e-11,0.001208394442204763,4.819999999999998e-07
878.0,0.000453086000000003,0.0,3.75250391774423e-10,3e-10,7.525039177442298e-11,0.00115387873058808,4.819999999999998e-07
879.0,0.000453568000000003,1.0,3.25282577229397e-10,3e-10,2.5282577229397007e-11,0.0010575659490172239,4.819999999999998e-07
880.0,0.000454050000000003,2.0,3.09099349303595e-10,3e-10,9.099349303594987e-12,0.0010067541888777252,4.819999999999998e-07
881.0,0.0004546,3.0,3.37480495343901e-10,3e-10,3.7480495343901e-11,0.0008923301216801664,5.499999999970047e-07
882.0,0.000455082,0.0,3.29405894129126e-10,3e-10,2.940589412912602e-11,0.0010480947483188822,4.819999999999998e-07
883.0,0.0004556,1.0,3.28569432298063e-10,3e-10,2.8569432298063024e-11,0.0009478939709943463,5.180000000000245e-07
884.0,0.000456082000000003,2.0,3.50133490307105e-10,3e-10,5.013349030710502e-11,0.0011018172005115014,4.820000000029813e-07
885.0,0.000456564000000003,3.0,3.27956686332882e-10,3e-10,2.7956686332882022e-11,0.0010422088216423735,4.819999999999998e-07
886.0,0.00045708,0.0,3.25525553404125e-10,3e-10,2.5525553404125008e-11,0.0009545553177348373,5.159999999970115e-07
887.0,0.0004576,1.0,3.37066037710201e-10,3e-10,3.7066037710201e-11,0.0009738524961411471,5.200000000000018e-07
888.0,0.000458082000000003,2.0,3.67206529841089e-10,3e-10,6.720652984108901e-11,0.001140619395477385,4.820000000029813e-07
889.0,0.000458564000000003,3.0,3.5095420119553e-10,3e-10,5.095420119552999e-11,0.0010888441211417302,4.819999999999998e-07
890.0,0.000459046000000003,0.0,3.15435219105041e-10,3e-10,1.543521910504099e-11,0.0010088773711362617,4.819999999999998e-07
891.0,0.0004596,1.0,3.4419642977652e-10,3e-10,4.4196429776520026e-11,0.0008850076958051813,5.539999999970135e-07
892.0,0.000460564000000003,3.0,3.68580644875327e-10,3e-10,6.858064487532699e-11,0.0011509993538197183,9.640000000029811e-07
893.0,0.000461046000000003,0.0,3.39830929059454e-10,3e-10,3.983092905945399e-11,0.0010626071810768574,4.819999999999998e-07
894.0,0.00046156,1.0,3.34032198396088e-10,3e-10,3.403219839608802e-11,0.0009816464175000732,5.139999999970342e-07
895.0,0.000462042000000003,2.0,3.04375092245233e-10,3e-10,4.3750922452330205e-12,0.00099692960345855,4.820000000029813e-07
896.0,0.00046256,3.0,3.1586967689424e-10,3e-10,1.5869676894240002e-11,0.000920047559023219,5.179999999969888e-07
897.0,0.000463042,0.0,3.06507643146661e-10,3e-10,6.507643146661011e-12,0.0009853794116851293,4.819999999999998e-07
898.0,0.00046356,1.0,3.06297751463011e-10,3e-10,6.297751463011008e-12,0.0009072991635274051,5.180000000000245e-07
899.0,0.000464042000000003,2.0,3.01703402258326e-10,3e-10,1.7034022583260146e-12,0.000985404863922002,4.820000000029813e-07
900.0,0.00046456,3.0,3.19891755526743e-10,3e-10,1.989175552674301e-11,0.0009261931009140552,5.179999999969888e-07
901.0,0.000465042,0.0,3.12578303118198e-10,3e-10,1.257830311819799e-11,0.00101591420638807,4.819999999999998e-07
902.0,0.00046556,1.0,3.21178226149366e-10,3e-10,2.117822614936599e-11,0.0009446425056135049,5.180000000000245e-07
903.0,0.000466042000000003,2.0,3.17227522073326e-10,3e-10,1.7227522073326e-11,0.00103797746009969,4.820000000029813e-07
904.0,0.000466524000000003,3.0,3.00101453828767e-10,3e-10,1.0145382876699982e-13,0.0009870006792170683,4.819999999999998e-07
905.0,0.00046708,0.0,3.42326992809324e-10,3e-10,4.2326992809324025e-11,0.0008825323625615234,5.559999999969908e-07
906.0,0.000467562,1.0,3.78150315619703e-10,3e-10,7.815031561970303e-11,0.001146695326298679,4.819999999999998e-07
907.0,0.000468044,2.0,3.62671193524974e-10,3e-10,6.267119352497401e-11,0.0011180523980084598,4.819999999999998e-07
908.0,0.000468526,3.0,3.51339212333662e-10,3e-10,5.1339212333662e-11,0.0011041673729119288,4.819999999999998e-07
909.0,0.000469008,0.0,3.17256672875918e-10,3e-10,1.7256672875917983e-11,0.0010259429356566211,4.819999999999998e-07
910.0,0.00046952,1.0,3.03484300945708e-10,3e-10,3.4843009457079926e-12,0.0009113651664514906,5.120000000000385e-07
911.0,0.00047008,2.0,3.42209523073855e-10,3e-10,4.2209523073854994e-11,0.0008938738276108556,5.599999999999811e-07
912.0,0.000470562,3.0,4.13169502249997e-10,3e-10,1.13169502249997e-10,0.001235290907550771,4.819999999999998e-07
913.0,0.000471044,0.0,4.06533640633851e-10,3e-10,1.06533640633851e-10,0.0012243575262409201,4.819999999999998e-07
914.0,0.000471526,1.0,3.83623264674111e-10,3e-10,8.362326467411098e-11,0.00116369569542832,4.819999999999998e-07
915.0,0.000472008,2.0,3.52643945014467e-10,3e-10,5.264394501446701e-11,0.001110582785308372,4.819999999999998e-07
916.0,0.00047249,3.0,3.13782331865263e-10,3e-10,1.3782331865262985e-11,0.001022259346944594,4.819999999999998e-07
917.0,0.00047356,1.0,3.20389680099256e-10,3e-10,2.0389680099255977e-11,0.000873563954549927,1.069999999999988e-06
918.0,0.000474042,2.0,3.77541543758523e-10,3e-10,7.754154375852301e-11,0.001161633394115842,4.819999999999998e-07
919.0,0.000474524,3.0,3.66501285363815e-10,3e-10,6.650128536381499e-11,0.0011345839487585457,4.819999999999998e-07
920.0,0.000475006,0.0,3.47759201558986e-10,3e-10,4.775920155898601e-11,0.0010916287380766231,4.819999999999998e-07
921.0,0.000475488,1.0,3.14200747662863e-10,3e-10,1.4200747662863005e-11,0.0010092318593533335,4.819999999999998e-07
922.0,0.00047604,2.0,3.43271613410505e-10,3e-10,4.327161341050499e-11,0.0009095325952610496,5.520000000000178e-07
923.0,0.000476522,3.0,3.53894411748031e-10,3e-10,5.389441174803101e-11,0.0010991388954913399,4.819999999999998e-07
924.0,0.000477004,0.0,3.39100332425817e-10,3e-10,3.9100332425816976e-11,0.0010620455838532836,4.819999999999998e-07
925.0,0.000477486,1.0,3.09551763243157e-10,3e-10,9.551763243156977e-12,0.0009970568062495381,4.819999999999998e-07
926.0,0.000478522,3.0,3.61854422865444e-10,3e-10,6.1854422865444e-11,0.0010050401855384416,1.0359999999999948e-06
927.0,0.000479004,0.0,3.5219434533188e-10,3e-10,5.219434533187998e-11,0.0010950969049552878,4.819999999999998e-07
928.0,0.000479486,1.0,3.28577913550844e-10,3e-10,2.857791355084402e-11,0.0010509751304672178,4.819999999999998e-07
929.0,0.00048,2.0,3.28582380751649e-10,3e-10,2.8582380751649016e-11,0.0009689207034483075,5.140000000000157e-07
930.0,0.00048052,3.0,3.27209574351739e-10,3e-10,2.720957435173899e-11,0.0009556099730168013,5.200000000000018e-07
931.0,0.000481002000000003,0.0,3.45932108507009e-10,3e-10,4.5932108507009e-11,0.0010968031445990432,4.820000000029813e-07
932.0,0.000481484000000003,1.0,3.27299564110511e-10,3e-10,2.7299564110511e-11,0.0010426719855603037,4.819999999999998e-07
933.0,0.000482,2.0,3.34438972733493e-10,3e-10,3.4438972733492987e-11,0.0009699089829350542,5.159999999970115e-07
934.0,0.000482482000000003,3.0,3.03681713343838e-10,3e-10,3.681713343838024e-12,0.0010150989647793893,4.820000000029813e-07
935.0,0.000483,0.0,3.16409976188898e-10,3e-10,1.6409976188898e-11,0.0009203996974106686,5.179999999969888e-07
936.0,0.00048352,1.0,3.25933961027304e-10,3e-10,2.593396102730398e-11,0.0009538278613591256,5.200000000000018e-07
937.0,0.000484002,2.0,3.68365976777965e-10,3e-10,6.836597677796502e-11,0.0011360076207410218,4.819999999999998e-07
938.0,0.000484484,3.0,3.35574298038338e-10,3e-10,3.557429803833801e-11,0.0010565830567630574,4.819999999999998e-07
939.0,0.000484966,0.0,3.11203750662365e-10,3e-10,1.1203750662365009e-11,0.0010180705145342785,4.819999999999998e-07
940.0,0.00048552,1.0,3.29932881017283e-10,3e-10,2.993288101728298e-11,0.0008621937158721574,5.540000000000492e-07
941.0,0.000486002,2.0,3.43230161761297e-10,3e-10,4.323016176129702e-11,0.0010885908905873011,4.819999999999998e-07
942.0,0.000486484,3.0,3.08076181971381e-10,3e-10,8.076181971381017e-12,0.000995994596592385,4.819999999999998e-07
943.0,0.000487,0.0,3.14982526193918e-10,3e-10,1.4982526193918026e-11,0.0009232024692271177,5.15999999999993e-07
944.0,0.000487482000000003,1.0,3.0470096402054e-10,3e-10,4.700964020539988e-12,0.0010043576930489674,4.820000000029813e-07
945.0,0.00048804,2.0,3.44483352950881e-10,3e-10,4.448335295088098e-11,0.0008849011173388043,5.579999999970222e-07
946.0,0.000488522000000007,3.0,3.87379731242674e-10,3e-10,8.7379731242674e-11,0.0011916436544906566,4.820000000069387e-07
947.0,0.000489004000000007,0.0,3.8448394211863e-10,3e-10,8.448394211863002e-11,0.0011778481191064335,4.819999999999998e-07
948.0,0.000489486000000007,1.0,3.71084982800799e-10,3e-10,7.1084982800799e-11,0.0011377776018336343,4.819999999999998e-07
949.0,0.000489968000000007,2.0,3.32472795559484e-10,3e-10,3.247279555948401e-11,0.001063704771332302,4.819999999999998e-07
950.0,0.00049048,3.0,3.15693595051294e-10,3e-10,1.5693595051294e-11,0.0009368646570632137,5.119999999929912e-07
951.0,0.00049104,0.0,3.28142623030367e-10,3e-10,2.8142623030366978e-11,0.0008586229407600188,5.600000000000353e-07
952.0,0.000491522000000007,1.0,3.88424750471579e-10,3e-10,8.842475047157898e-11,0.001197221879520029,4.820000000070471e-07
953.0,0.000492004000000007,2.0,3.64189058130737e-10,3e-10,6.418905813073701e-11,0.0011223008085786434,4.819999999999998e-07
954.0,0.000492486000000007,3.0,3.21481062734954e-10,3e-10,2.1481062734954025e-11,0.0010420577749230444,4.819999999999998e-07
955.0,0.00049304,0.0,3.38310190231457e-10,3e-10,3.831019023145699e-11,0.0008973141273825479,5.539999999930019e-07
956.0,0.000493522000000007,1.0,3.83581230036012e-10,3e-10,8.358123003601202e-11,0.0011646803696273933,4.820000000069387e-07
957.0,0.000494004000000007,2.0,3.62072234177017e-10,3e-10,6.207223417701702e-11,0.0011186580160561855,4.819999999999998e-07
958.0,0.000494486000000007,3.0,3.26597784180942e-10,3e-10,2.659778418094199e-11,0.0010335039752679943,4.819999999999998e-07
959.0,0.000495,0.0,3.12805658866045e-10,3e-10,1.2805658866045015e-11,0.0009302923492078653,5.139999999930226e-07
960.0,0.00049556,1.0,3.46233619260247e-10,3e-10,4.6233619260247e-11,0.0009008160514904947,5.600000000000353e-07
961.0,0.000496042000000007,2.0,4.3640235450616e-10,3e-10,1.3640235450616e-10,0.0012864970667910006,4.820000000069387e-07
962.0,0.000496524000000007,3.0,4.27043981221747e-10,3e-10,1.27043981221747e-10,0.001270468300187597,4.819999999999998e-07
963.0,0.000497006000000007,0.0,4.01455717030097e-10,3e-10,1.0145571703009703e-10,0.0012037786081356531,4.819999999999998e-07
964.0,0.000497488000000007,1.0,3.60668623575189e-10,3e-10,6.066862357518898e-11,0.0011220761668363107,4.819999999999998e-07
965.0,0.000497970000000007,2.0,3.43317799570251e-10,3e-10,4.331779957025101e-11,0.001092461177130628,4.819999999999998e-07
966.0,0.00049848,3.0,3.3406075682284e-10,3e-10,3.4060756822840015e-11,0.0009837172593848544,5.099999999930681e-07
967.0,0.000499,0.0,3.02227387114292e-10,3e-10,2.2273871142919836e-12,0.0008970233729299938,5.199999999999476e-07
968.0,0.00049956,1.0,3.44398564816997e-10,3e-10,4.439856481699698e-11,0.000904901143381307,5.600000000000353e-07
