t_s,vout_V,iL_A,iload_A,vc_V,on,area_acc
0.0001016,1.0000595845125262,10.302377373230058,10.0,0.008829427607885684,0.0,2.2652001486311654e-09
0.0001017,1.000062564265625,9.794805449793119,10.0,0.00882914252462136,0.0,2.645427801193802e-09
0.00010180000000000001,1.0000373560212008,9.287619481398309,10.0,0.008831112786295205,0.0,3.0511111741953437e-09
0.00010190000000000001,0.9999839815968072,8.780833262194053,10.0,0.008835337353163409,0.0,3.482456113820677e-09
0.00010200000000000001,0.999902463575756,8.274460564894584,10.0,0.008841815123664767,0.0,3.939667669943176e-09
0.0001021,0.999792825305919,7.76851514041355,10.0,0.008850544934497358,0.0,4.422950091027546e-09
0.0001022,0.9996550908985046,7.263010717498542,10.0,0.00886152556069732,0.0,4.932506819058746e-09
0.0001023,0.9994892852268193,6.757961002366476,10.0,0.00887475571571884,0.0,5.468540484497104e-09
0.00010240000000000001,0.9992954339250034,6.253379678339883,10.0,0.008890234051516208,0.0,6.031252901259735e-09
0.00010250000000000001,0.9990735633867509,5.749280405484117,10.0,0.00890795915862718,0.0,6.620845061728398e-09
0.0001026,0.9988245007560057,5.725666015020171,10.0,0.008927897566151512,1.0,0.0
0.0001027,0.998736623898753,11.219974345364157,10.0,0.008935447204575292,1.0,0.0
0.0001028,0.9989334757478785,14.550409098807922,10.0,0.008920035379399237,0.0,5.75939347727916e-11
0.00010290000000000001,0.9991723848499994,14.040157374652905,10.0,0.008900900972489459,0.0,2.3358458490991955e-10
0.00010300000000000001,0.9993829539216447,13.530175730290333,10.0,0.008884028166469042,0.0,4.3328316751109686e-10
0.00010310000000000001,0.9995651983473155,13.020478124307763,10.0,0.008869416440132609,0.0,6.569019705531405e-10
0.0001032,0.9997191342864907,12.5110784969484,10.0,0.00885706520988081,0.0,9.046525292282257e-10
0.0001033,0.999844778672602,12.001990769737711,10.0,0.008846973829782978,0.0,1.176745620634033e-09
0.0001034,0.9999421492119788,11.49322884511087,10.0,0.008839141591642084,0.0,1.4733912584889357e-09
0.00010350000000000001,1.0000112643827817,10.98480660604107,10.0,0.008833567725060774,0.0,1.7947986878723424e-09
0.00010360000000000001,1.000052143433908,10.476737915668563,10.0,0.00883025139750958,0.0,2.141176379990317e-09
0.0001037,1.0000648063838828,9.969036616930614,10.0,0.008829191714396419,0.0,2.5127320269666183e-09
0.0001038,1.0000492740197235,9.461716532192227,10.0,0.00883038771913805,0.0,2.9096725366592728e-09
0.0001039,1.000005567895788,8.95479146287774,10.0,0.008833838393233078,0.0,3.332204027502792e-09
0.00010400000000000001,0.9999337103326043,8.448275189103287,10.0,0.008839542656336387,0.0,3.78053182337621e-09
0.00010410000000000001,0.9998337244156708,7.942181469310134,10.0,0.008847499366335873,0.0,4.254860448496983e-09
0.00010420000000000001,0.9997056339942474,7.436524039898875,10.0,0.008857707319430084,0.0,4.755393622340958e-09
0.0001043,0.9995494636801182,6.93131661486451,10.0,0.008870165250208051,0.0,5.2823342545884656e-09
0.0001044,0.9993652388463385,6.426572885432434,10.0,0.008884871831730473,0.0,5.835884440096708e-09
0.0001045,0.9991529856259588,5.9223065196953115,10.0,0.008901825675612748,0.0,6.416245453898521e-09
0.00010460000000000001,0.9989127309107301,5.418531162250906,10.0,0.008921025332109497,0.0,7.023617746227645e-09
0.00010470000000000001,0.9987332867139458,9.354051486251889,10.0,0.008935749921505759,1.0,0.0
0.00010480000000000001,0.9988469131291113,14.725635754836622,10.0,0.008927178867793657,0.0,3.1185125265617687e-12
0.0001049,0.9990955546043131,14.215293540313725,10.0,0.008907267907835786,0.0,1.7102477020694683e-10
0.000105,0.9993158508912291,13.705216610279727,10.0,0.008889618717719127,0.0,3.6256595551354675e-10
0.00010510000000000001,0.9995078171081236,13.195418929560548,10.0,0.008874230797670019,0.0,5.779546140244318e-10
0.00010520000000000001,0.9996714691485904,12.685914444766027,10.0,0.00886110358549935,0.0,8.174025403600451e-10
0.00010530000000000001,0.9998068236805305,12.176717083916298,10.0,0.008850236456664965,0.0,1.0811207728647897e-09
0.0001054,0.9999138981451091,11.667840756068996,10.0,0.008841628724335707,0.0,1.3693195883135934e-09
0.0001055,0.9999927107556925,11.15929935094722,10.0,0.008835279639457133,0.0,1.6822084966435962e-09
0.0001056,1.0000432804967645,10.65110673856834,10.0,0.008831188390818853,0.0,2.0199962357110618e-09
0.00010570000000000001,1.0000656271228183,10.143276768873642,10.0,0.008829354105123895,0.0,2.3828907660736683e-09
0.00010580000000000001,1.0000597711572359,9.635823271358758,10.0,0.008829775847059091,0.0,2.7710992657982963e-09
0.00010590000000000001,1.0000257338911371,9.128760054705001,10.0,0.00883245261936793,0.0,3.184828125294423e-09
0.000106,0.9999635373822179,8.622100906411516,10.0,0.008837383362924184,0.0,3.6242829421732583e-09
0.0001061,0.9998732044535618,8.115859592428283,10.0,0.008844566956807968,0.0,4.08966851613275e-09
0.0001062,0.9997547586924302,7.610049856790055,10.0,0.008854002218383212,0.0,4.581188843868575e-09
0.00010630000000000001,0.9996082244490389,7.104685421251108,10.0,0.008865687903376543,0.0,5.099047114011259e-09
0.00010640000000000001,0.9994336268353082,6.599779984920932,10.0,0.008879622705958068,0.0,5.643445702089488e-09
0.0001065,0.9992309917235956,6.0953472239007835,10.0,0.008895805258823804,0.0,6.2145861655198085e-09
0.0001066,0.9990003457454065,5.5914007909212025,10.0,0.008914234133279726,0.0,6.812669238622778e-09
0.0001067,0.9987670473363905,7.487610825952442,10.0,0.00893308391882211,1.0,0.0
0.00010680000000000001,0.9987770206931788,12.980602928769754,10.0,0.008932805660727985,1.0,0.0
0.00010690000000000001,0.999017258727111,14.390414701894946,10.0,0.00891375035286311,0.0,1.1123778077365133e-10
0.00010700000000000001,0.9992472814159915,13.880243230185899,10.0,0.00889532488043168,0.0,2.946338569474435e-10
0.0001071,0.999448968652133,13.370346218565063,10.0,0.008879160865164819,0.0,5.018046319035257e-10
0.0001072,0.9996223360632331,12.860737619988384,10.0,0.008865257766283484,0.0,7.329621593705206e-10
0.0001073,0.9997674000516525,12.351431368950175,10.0,0.008853614980633811,0.0,9.883177386204652e-10
0.00010740000000000001,0.9998841777933805,11.842441381110014,10.0,0.00884423184275041,0.0,1.2680819091667723e-09
0.00010750000000000001,0.9999726872369764,11.33378155292044,10.0,0.008837107624921686,0.0,1.572464445487249e-09
0.00010760000000000001,1.0000329471024936,10.825465761255499,10.0,0.008832241537256667,0.0,1.9016743517723365e-09
0.0001077,1.000064976880383,10.317507863040055,10.0,0.008829632727753323,0.0,2.2559198566986457e-09
0.0001078,1.0000687968303712,9.809921694879996,10.0,0.008829280282369114,0.0,2.6354084082279614e-09
0.00010790000000000001,1.0000444279803236,9.302721072693213,10.0,0.008831183225092612,0.0,3.0403466684318194e-09
0.00010800000000000001,0.9999918921250875,8.795919791341486,10.0,0.00883534051801689,0.0,3.470940508341773e-09
0.00010810000000000001,0.9999112118253075,8.289531624263212,10.0,0.0088417510614151,0.0,3.927395002825489e-09
0.0001082,0.9998024104062289,7.783570323106994,10.0,0.008850413693816983,0.0,4.409914425488797e-09
0.0001083,0.9996655119564762,7.2780496173661025,10.0,0.008861327192087492,0.0,4.918702243603787e-09
0.0001084,0.9995005413268122,6.772983214013866,10.0,0.008874490271507,0.0,5.453961113063116e-09
0.00010850000000000001,0.9993075241288755,6.2683847971399125,10.0,0.00888990158585314,0.0,6.0158928733606174e-09
0.00010860000000000001,0.9990864867339025,5.7642680275873595,10.0,0.008907559727484068,0.0,6.604698542598351e-09
0.00010870000000000001,0.998837856269423,5.620641141284554,10.0,0.008927452560690509,1.0,0.0
0.0001088,0.9987441466843715,11.115022964885423,10.0,0.008935468561437426,1.0,0.0
0.0001089,0.9989374363601887,14.565503293131853,10.0,0.00892035225527372,0.0,5.4228482657174245e-11
0.000109,0.9991771836630158,14.055238067570757,10.0,0.008901150681823223,0.0,2.2949301392817732e-10
0.00010910000000000001,0.9993885901741612,13.545242513163563,10.0,0.008884210749176509,0.0,4.284594481143155e-10
0.00010920000000000001,0.9995716712554434,13.035530589190241,10.0,0.008869531937962171,0.0,6.513400976924096e-10
0.0001093,0.9997264430436976,12.526116236597172,10.0,0.00885711366641232,0.0,8.983465225030216e-10
0.0001094,0.9998529224497487,12.017013377623798,10.0,0.008846955290425302,0.0,1.1696895244398194e-09
0.0001095,0.9999511271573622,11.508235915430037,10.0,0.00883905610363028,0.0,1.4655791421639594e-09
0.00010960000000000001,1.0000210756221737,10.999797733724524,10.0,0.008833415337453548,0.0,1.7862246458436229e-09
0.00010970000000000001,1.0000627870705956,10.491712696393678,10.0,0.00883003216118662,0.0,2.1318345319188388e-09
0.00010980000000000001,1.000076281498712,9.983994647131581,10.0,0.008828905682055448,0.0,2.5026165178917135e-09
0.0001099,1.0000615796711414,9.476657409070683,10.0,0.008830034945292038,0.0,2.8987775371421754e-09
0.00011,1.0000187031198862,8.969714784413396,10.0,0.008833418934207311,0.0,3.3205237337693904e-09
0.0001101,0.9999476741431581,8.46318055406451,10.0,0.008839056570265867,0.0,3.768060457458972e-09
0.00011020000000000001,0.9998485158041884,7.957068477264504,10.0,0.008846946713162008,0.0,4.241592258376076e-09
0.00011030000000000001,0.9997212519300133,7.451392291223673,10.0,0.008857088160897723,0.0,4.741322882084516e-09
0.00011040000000000001,0.999565907110237,6.9461657107572305,10.0,0.008869479649862556,0.0,5.267455264492049e-09
0.0001105,0.9993825066957818,6.441402427921239,10.0,0.008884119854914493,0.0,5.820191526821917e-09
0.0001106,0.9991710767976117,5.937116111649471,10.0,0.008901007389463077,0.0,6.399732970610774e-09
0.00011070000000000001,0.9989316442854381,5.433320407391173,10.0,0.00892014080555388,0.0,7.006280072733127e-09
0.00011080000000000001,0.9987482224209224,9.248885611867355,10.0,0.008935172504626042,1.0,0.0
0.00011090000000000001,0.9988560082563285,14.740542691535802,10.0,0.008927068401924556,0.0,0.0
0.000111,0.9991054774630324,14.230184552242958,10.0,0.008907101651338506,0.0,1.6714792967705736e-10
0.0001111,0.9993266005858065,13.720091295882968,10.0,0.008889386054700594,0.0,3.579249498971517e-10
0.0001112,0.999519392720627,13.210276888035912,10.0,0.008873931780869461,0.0,5.725436314831847e-10
0.00011130000000000001,0.9996838697388408,12.700755276076377,10.0,0.008860738269459056,0.0,8.11215794442905e-10
0.00011140000000000001,0.999820048286147,12.191540388799774,10.0,0.008849804897727217,0.0,1.0741525026496707e-09
0.00011150000000000001,0.9999279457815503,11.682646136049511,10.0,0.008841130980640028,0.0,1.361564058548213e-09
0.0001116,1.0000075804163016,11.174086408344944,10.0,0.00883471577093723,0.0,1.6736599978854869e-09
