case,tau_ai_us,delay_events,update_us,update_events,policy,reward_mean,reward_std,max_abs_v_mV_p95,max_abs_phase_ns_p95,max_abs_i_mA_p95,violations_mean,violation_rate,skip_events_mean,projected_mean,settle_us_median,control_energy_mean,tail_state_cost_mean,tail_abs_phase_ns_mean,tail_abs_i_mA_mean,final_abs_phase_ns_mean,final_abs_i_mA_mean,baseline_reward_mean,baseline_violations_mean,baseline_phase_p95,reward_delta_vs_zero_delay,violation_delta_vs_zero_delay,phase_p95_delta_vs_zero_delay_ns
40A_to_20A,0.0,0,2.0,4,delay_aware,-10.869120207643377,1.9246285536366232,4.0423643448702755,57.457334666108174,401.4149371790963,0.0,0.0,0.0,0.0,7.0,264.91255796008755,0.01865439462181797,2.454444470179558,13.396233368732336,0.3242289697029681,2.632281635299382,-10.869120207643377,0.0,57.457334666108174,0.0,0.0,0.0
40A_to_20A,0.0,0,2.0,4,delay_aware_projected,-10.869120207643377,1.9246285536366232,4.0423643448702755,57.457334666108174,401.4149371790963,0.0,0.0,0.0,0.0,7.0,264.91255796008755,0.01865439462181797,2.454444470179558,13.396233368732336,0.3242289697029681,2.632281635299382,-10.869120207643377,0.0,57.457334666108174,0.0,0.0,0.0
40A_to_20A,0.0,0,2.0,4,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.11285722169191292,6.645219622933536,14.226286033389776,0.513105997477293,3.048892226450988,-10.869120207643377,0.0,57.457334666108174,-19.26660959588504,0.0,0.0
40A_to_20A,0.0,0,2.0,4,zero_delay_trained,-10.869120207643377,1.9246285536366232,4.0423643448702755,57.457334666108174,401.4149371790963,0.0,0.0,0.0,0.0,7.0,264.91255796008755,0.01865439462181797,2.454444470179558,13.396233368732336,0.3242289697029681,2.632281635299382,-10.869120207643377,0.0,57.457334666108174,0.0,0.0,0.0
40A_to_20A,0.0,0,5.0,10,delay_aware,-668.0494115262153,5.76889636319379,4.0423643448702755,57.457334666108174,1227.654243081417,25.453125,1.0,0.0,0.0,7.0,4829.397784655438,1.7310376973343118,10.191099800924942,506.6531055574394,2.883565927319774,988.9742330293734,-668.0494115262153,25.453125,57.457334666108174,0.0,0.0,0.0
40A_to_20A,0.0,0,5.0,10,delay_aware_projected,-723.7518407914432,114.1364251448123,5.779993605757826,57.457334666108174,1227.654243081417,37.0625,1.0,0.0,2.453125,7.0,4999.4384706179335,2.0622075293807347,13.598553805036898,550.8256455368366,10.501888146503674,916.4567744696766,-668.0494115262153,25.453125,57.457334666108174,-55.70242926522792,11.609375,0.0
40A_to_20A,0.0,0,5.0,10,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.09647826791906187,5.607189218006136,9.785215396537415,0.513105997477293,3.048892226450988,-668.0494115262153,25.453125,57.457334666108174,637.9136817226869,-25.453125,0.0
40A_to_20A,0.0,0,5.0,10,zero_delay_trained,-668.0494115262153,5.76889636319379,4.0423643448702755,57.457334666108174,1227.654243081417,25.453125,1.0,0.0,0.0,7.0,4829.397784655438,1.7310376973343118,10.191099800924942,506.6531055574394,2.883565927319774,988.9742330293734,-668.0494115262153,25.453125,57.457334666108174,0.0,0.0,0.0
40A_to_20A,0.0,0,10.0,20,delay_aware,-1926.549479631819,35.144183138201456,13.749941128338339,113.53564152258372,2060.8485896857587,132.671875,1.0,0.609375,0.0,,15174.986296433462,6.755790119768492,39.41413571773413,965.5970089695263,33.921999505648394,1821.4976078455356,-1926.549479631819,132.671875,113.53564152258372,0.0,0.0,0.0
40A_to_20A,0.0,0,10.0,20,delay_aware_projected,-2374.456562748413,75.9621140571333,20.775896321810457,189.51133739649353,2174.554340020907,144.25,1.0,27.484375,7.421875,,15412.835568160284,9.46371745813295,98.00986507195083,801.1886331412235,84.87490799157116,1234.1368716604188,-1926.549479631819,132.671875,113.53564152258372,-447.9070831165941,11.578125,75.97569587390981
40A_to_20A,0.0,0,10.0,20,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.07316739237303209,4.070061246283044,5.5916919851152,0.513105997477293,3.048892226450988,-1926.549479631819,132.671875,113.53564152258372,1896.4137498282905,-132.671875,-56.07830685647554
40A_to_20A,0.0,0,10.0,20,zero_delay_trained,-1926.549479631819,35.144183138201456,13.749941128338339,113.53564152258372,2060.8485896857587,132.671875,1.0,0.609375,0.0,,15174.986296433462,6.755790119768492,39.41413571773413,965.5970089695263,33.921999505648394,1821.4976078455356,-1926.549479631819,132.671875,113.53564152258372,0.0,0.0,0.0
40A_to_20A,0.0,0,20.0,40,delay_aware,-5272.359450681604,138.31338769670214,36.206002085021034,296.6836924588095,2452.441404483024,225.859375,1.0,30.15625,0.0,,115521.55914317732,19.982727262048158,138.99601638960144,1384.090666476363,230.98690840182596,2156.9385631291166,-5272.359450681604,225.859375,296.6836924588095,0.0,0.0,0.0
40A_to_20A,0.0,0,20.0,40,delay_aware_projected,-5244.794213552452,346.0021699219704,38.93446176575754,323.48712926334935,2216.6318808514193,183.59375,1.0,35.796875,3.0,,32587.744858947528,21.342136369344697,168.44102572292047,913.6673791398388,80.85743002638192,148.6502995721302,-5272.359450681604,225.859375,296.6836924588095,27.565237129152592,-42.265625,26.803436804539842
40A_to_20A,0.0,0,20.0,40,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.03896847339747063,1.9610333231876047,3.2198457235121523,0.513105997477293,3.048892226450988,-5272.359450681604,225.859375,296.6836924588095,5242.223720878076,-225.859375,-239.22635779270132
40A_to_20A,0.0,0,20.0,40,zero_delay_trained,-5272.359450681604,138.31338769670214,36.206002085021034,296.6836924588095,2452.441404483024,225.859375,1.0,30.15625,0.0,,115521.55914317732,19.982727262048158,138.99601638960144,1384.090666476363,230.98690840182596,2156.9385631291166,-5272.359450681604,225.859375,296.6836924588095,0.0,0.0,0.0
40A_to_20A,0.5,1,2.0,4,delay_aware,-11.828273328362963,2.0528267244876086,4.216221915781443,57.457334666108174,400.074240784557,0.0,0.0,0.0,0.0,8.0,274.96437156717883,0.01938740161766979,2.4145471136751655,13.792367878627985,0.3302735126261215,2.4766601017436205,-12.34902280919768,0.0,57.457334666108174,0.5207494808347164,0.0,0.0
40A_to_20A,0.5,1,2.0,4,delay_aware_projected,-11.828273328362963,2.0528267244876086,4.216221915781443,57.457334666108174,400.074240784557,0.0,0.0,0.0,0.0,8.0,274.96437156717883,0.01938740161766979,2.4145471136751655,13.792367878627985,0.3302735126261215,2.4766601017436205,-12.34902280919768,0.0,57.457334666108174,0.5207494808347164,0.0,0.0
40A_to_20A,0.5,1,2.0,4,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.10994744091346499,6.468686578307884,13.352378757371154,0.513105997477293,3.048892226450988,-12.34902280919768,0.0,57.457334666108174,-17.786706994330736,0.0,0.0
40A_to_20A,0.5,1,2.0,4,zero_delay_trained,-12.34902280919768,2.120284977463376,4.218191879587969,57.457334666108174,419.60152976790704,0.0,0.0,0.0,0.0,6.5,269.0986855134903,0.02125032062694874,2.260330914438507,14.65248394775121,0.325380711614435,2.932786582066334,-12.34902280919768,0.0,57.457334666108174,0.0,0.0,0.0
40A_to_20A,0.5,1,5.0,10,delay_aware,-661.4303841377359,5.257478312196151,4.216221915781443,57.457334666108174,1197.8934777148802,24.15625,1.0,0.0,0.0,7.5,4810.303856768152,1.7166746645750022,10.22865655448979,504.5096749644545,2.4490115016900704,841.8366840246871,-662.5505784672456,24.59375,57.457334666108174,1.1201943295096726,-0.4375,0.0
40A_to_20A,0.5,1,5.0,10,delay_aware_projected,-695.871189525655,95.30779934761374,5.4725607365648665,57.457334666108174,1198.5562541493744,31.421875,1.0,0.0,1.5,7.5,4915.308253657458,1.9210009194548565,12.299599956974916,531.8191488986803,6.928245480619068,820.9340275778857,-662.5505784672456,24.59375,57.457334666108174,-33.32061105840944,6.828125,0.0
40A_to_20A,0.5,1,5.0,10,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.09395357494760805,5.440960804648021,9.21084940200789,0.513105997477293,3.048892226450988,-662.5505784672456,24.59375,57.457334666108174,632.4148486637172,-24.59375,0.0
40A_to_20A,0.5,1,5.0,10,zero_delay_trained,-662.5505784672456,6.188229262121362,4.218191879587969,57.457334666108174,1240.329644538726,24.59375,1.0,0.0,0.0,7.5,4233.779969076965,1.717752849808625,10.223869440457712,504.5495930494831,2.605354331192202,841.8114963434018,-662.5505784672456,24.59375,57.457334666108174,0.0,0.0,0.0
40A_to_20A,0.5,1,10.0,20,delay_aware,-1899.2041457251416,32.74573166130369,13.198081440487618,107.58177107173033,2002.1264576520825,131.828125,1.0,0.234375,0.0,,14694.10722246113,6.706287864260549,39.30221031660961,964.6600536094219,24.09211431479137,1728.761237986184,-1904.3949824596414,131.671875,114.60346248952182,5.190836734499726,0.15625,-7.021691417791487
40A_to_20A,0.5,1,10.0,20,delay_aware_projected,-2473.5303409334324,80.01874993201753,20.01302624313655,193.90634485877973,2193.0785779635453,143.421875,1.0,28.953125,7.640625,,15193.385000446478,9.994035185646574,102.92725644857063,803.2491130079853,78.86541501587692,793.8366865529465,-1904.3949824596414,131.671875,114.60346248952182,-569.135358473791,11.75,79.30288236925792
40A_to_20A,0.5,1,10.0,20,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.07106581063065845,3.9336373088179,5.328137470818385,0.513105997477293,3.048892226450988,-1904.3949824596414,131.671875,114.60346248952182,1874.259252656113,-131.671875,-57.14612782341364
40A_to_20A,0.5,1,10.0,20,zero_delay_trained,-1904.3949824596414,36.21536467787734,13.973090222128908,114.60346248952182,2067.6578551403636,131.671875,1.0,0.65625,0.0,,11554.836921382317,6.711816892317361,39.42047057550137,961.4125646667711,23.544791807038692,1728.7203547390714,-1904.3949824596414,131.671875,114.60346248952182,0.0,0.0,0.0
40A_to_20A,0.5,1,20.0,40,delay_aware,-5184.915454902598,143.24471972094466,35.019288589161356,288.11263923926924,2451.5932285492718,224.53125,1.0,30.0625,0.0,,118577.69225776788,19.825568292055536,138.4137834228754,1380.6872058784136,221.53239559527475,2146.9659800185295,-5236.769507122143,225.015625,297.55868228680333,51.85405221954534,-0.484375,-9.44604304753409
40A_to_20A,0.5,1,20.0,40,delay_aware_projected,-5196.538848881694,291.13460732228157,37.72932142987357,324.29585339626146,2159.6817530229455,182.609375,1.0,35.65625,3.0,,34748.077122837276,21.389741236504335,169.8074548540425,920.3829155673388,75.78165321315909,65.06308254582665,-5236.769507122143,225.015625,297.55868228680333,40.230658240448975,-42.40625,26.73717110945813
40A_to_20A,0.5,1,20.0,40,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.037674814545024235,1.8873105400764518,3.2028109213751756,0.513105997477293,3.048892226450988,-5236.769507122143,225.015625,297.55868228680333,5206.633777318615,-225.015625,-240.10134762069515
40A_to_20A,0.5,1,20.0,40,zero_delay_trained,-5236.769507122143,144.55934267745795,36.21455963560363,297.55868228680333,2454.2324334839523,225.015625,1.0,30.0625,0.0,,111630.62714239623,19.929086865030506,138.25322699107167,1382.7375418735926,221.77602235628584,2199.2084534865958,-5236.769507122143,225.015625,297.55868228680333,0.0,0.0,0.0
40A_to_20A,1.0,2,2.0,4,delay_aware,-12.736230801420561,2.178906584273181,4.36737528530918,57.457334666108174,398.63994467195045,0.0,0.0,0.0,0.0,8.0,283.9412312880281,0.020066420437809616,2.3752241309398463,14.130137647099152,0.33841848677344766,2.4676442194088546,-17.70278416003626,0.0,57.457334666108174,4.966553358615698,0.0,0.0
40A_to_20A,1.0,2,2.0,4,delay_aware_projected,-12.736230801420561,2.178906584273181,4.36737528530918,57.457334666108174,398.63994467195045,0.0,0.0,0.0,0.0,8.0,283.9412312880281,0.020066420437809616,2.3752241309398463,14.130137647099152,0.33841848677344766,2.4676442194088546,-17.70278416003626,0.0,57.457334666108174,4.966553358615698,0.0,0.0
40A_to_20A,1.0,2,2.0,4,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.10711878052279121,6.293150375019988,12.535755322743764,0.513105997477293,3.048892226450988,-17.70278416003626,0.0,57.457334666108174,-12.432945643492157,0.0,0.0
40A_to_20A,1.0,2,2.0,4,zero_delay_trained,-17.70278416003626,2.8885797159208066,4.3711017657567925,57.457334666108174,499.35553205302557,0.0,0.0,0.0,0.0,6.5,303.7288603550234,0.03344797225485767,2.0744428191114506,22.70813648373081,0.3323433086490155,3.1765879736430476,-17.70278416003626,0.0,57.457334666108174,0.0,0.0,0.0
40A_to_20A,1.0,2,5.0,10,delay_aware,-656.5927304473156,4.779129327877054,4.36737528530918,57.457334666108174,1168.7997637968929,23.9375,1.0,0.0,0.0,7.75,4796.455998628238,1.7087362816499694,10.274272485560468,503.0271502957416,7.022084459286874,685.0953339611049,-651.9238457000632,23.765625,57.457334666108174,-4.668884747252378,0.171875,0.0
40A_to_20A,1.0,2,5.0,10,delay_aware_projected,-673.9402028046319,70.16719892809968,4.880321574746557,57.457334666108174,1189.1438644108948,27.59375,1.0,0.0,0.75,7.5,4850.312736287684,1.8116017814440974,11.304572353816859,516.7973583774996,8.794448382535476,687.2371155173176,-651.9238457000632,23.765625,57.457334666108174,-22.01635710456867,3.828125,0.0
40A_to_20A,1.0,2,5.0,10,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.09147482112224559,5.277097575624841,8.676448328860232,0.513105997477293,3.048892226450988,-651.9238457000632,23.765625,57.457334666108174,621.7881158965348,-23.765625,0.0
40A_to_20A,1.0,2,5.0,10,zero_delay_trained,-651.9238457000632,5.604575351245327,4.3711017657567925,57.457334666108174,1252.2214178560237,23.765625,1.0,0.0,0.0,8.0,3949.740111986482,1.6897337757820339,10.176755198854197,500.0434255094472,7.263940612057844,685.054628181523,-651.9238457000632,23.765625,57.457334666108174,0.0,0.0,0.0
40A_to_20A,1.0,2,10.0,20,delay_aware,-1872.883111227692,29.205967664975088,12.683066366222514,98.5880401769872,1948.2410881521796,130.84375,1.0,0.109375,0.0,,14362.712357636265,6.657769209203494,39.252447012562115,962.1699046364193,14.48529988910188,1629.6461029907375,-1886.0799874334905,130.78125,116.52171243792958,13.19687620579839,0.0625,-17.933672260942373
40A_to_20A,1.0,2,10.0,20,delay_aware_projected,-2451.5858147944286,94.79884591464419,19.332656135394384,193.63280480563319,2191.6364718015775,143.03125,1.0,28.1875,7.4375,,16223.364971019868,9.948392795016328,101.12853678824152,817.2704310378077,80.92441525735961,1171.8047780907461,-1886.0799874334905,130.78125,116.52171243792958,-565.5058273609382,12.25,77.1110923677036
40A_to_20A,1.0,2,10.0,20,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.06900663985508551,3.8005814139685183,5.086130729530285,0.513105997477293,3.048892226450988,-1886.0799874334905,130.78125,116.52171243792958,1855.944257629962,-130.78125,-59.064377771821405
40A_to_20A,1.0,2,10.0,20,zero_delay_trained,-1886.0799874334905,37.069640845323256,14.011911655800542,116.52171243792958,2073.714115530617,130.78125,1.0,0.703125,0.0,,8958.836466362143,6.675821487617989,39.480770811629284,957.5713354306849,13.482761075844376,1629.5444397990898,-1886.0799874334905,130.78125,116.52171243792958,0.0,0.0,0.0
40A_to_20A,1.0,2,20.0,40,delay_aware,-5109.613046618253,141.77918167169926,33.88923193056567,279.71306325598414,2455.5500791545637,223.0625,1.0,28.84375,0.0,,118275.56645555649,19.751550032475848,137.27392677832896,1383.2733086137941,203.39891053627576,2185.1240393578146,-5196.898975446839,224.078125,298.0144445618216,87.2859288285863,-1.015625,-18.30138130583748
40A_to_20A,1.0,2,20.0,40,delay_aware_projected,-5133.561711986848,249.53621069188208,36.55847125282843,324.4810140191195,2105.063775706042,181.765625,1.0,35.34375,3.0,,34044.15397691767,21.379852565993243,171.22904348962334,929.3368580058312,74.75087163647717,37.81194194439001,-5196.898975446839,224.078125,298.0144445618216,63.337263459990936,-42.3125,26.466569457297908
40A_to_20A,1.0,2,20.0,40,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.03641751830866167,1.8161735242122654,3.1893031764176563,0.513105997477293,3.048892226450988,-5196.898975446839,224.078125,298.0144445618216,5166.763245643311,-224.078125,-240.55710989571344
40A_to_20A,1.0,2,20.0,40,zero_delay_trained,-5196.898975446839,147.72870682685053,36.21903166886017,298.0144445618216,2454.0996963859316,224.078125,1.0,29.015625,0.0,,106591.45962625949,19.870965961245986,137.52112402243478,1381.4824162474706,202.0673505705367,2209.873075627325,-5196.898975446839,224.078125,298.0144445618216,0.0,0.0,0.0
40A_to_20A,2.0,4,2.0,4,delay_aware,-14.411157713754536,2.4199306400535283,4.644519077182292,57.457334666108174,392.79310632103073,0.0,0.0,0.0,0.0,9.5,298.558469327618,0.021250664080856598,2.2985252182752443,14.661598621984941,0.35669774841202684,2.8935927615046393,-541.5346440330923,9.671875,57.457334666108174,527.1234863193378,-9.671875,0.0
40A_to_20A,2.0,4,2.0,4,delay_aware_projected,-14.411157713754536,2.4199306400535283,4.644519077182292,57.457334666108174,392.79310632103073,0.0,0.0,0.0,0.0,9.5,298.558469327618,0.021250664080856598,2.2985252182752443,14.661598621984941,0.35669774841202684,2.8935927615046393,-541.5346440330923,9.671875,57.457334666108174,527.1234863193378,-9.671875,0.0
40A_to_20A,2.0,4,2.0,4,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.10167793415752296,5.946495421007644,11.063012517669206,0.513105997477293,3.048892226450988,-541.5346440330923,9.671875,57.457334666108174,511.39891422956384,-9.671875,0.0
40A_to_20A,2.0,4,2.0,4,zero_delay_trained,-541.5346440330923,4.257567867705282,4.650109975903082,57.457334666108174,974.8531633061763,9.671875,1.0,0.0,0.0,8.5,3414.4315936999515,1.6203980852821671,11.616762698954625,501.26111471742496,0.764858795809844,931.346634284249,-541.5346440330923,9.671875,57.457334666108174,0.0,0.0,0.0
40A_to_20A,2.0,4,5.0,10,delay_aware,-650.7187143608306,3.9854837911892975,4.644519077182292,57.457334666108174,1112.3562934317274,23.546875,1.0,0.0,0.0,8.5,4781.374523734555,1.7091623668841285,10.32248240523785,502.20638444886765,13.499622757796075,340.4733024109571,-640.0293618099249,29.5625,57.457334666108174,-10.68935255090571,-6.015625,0.0
40A_to_20A,2.0,4,5.0,10,delay_aware_projected,-650.7187143608306,3.9854837911892975,4.644519077182292,57.457334666108174,1112.3562934317274,23.546875,1.0,0.0,0.0,8.5,4781.374523734555,1.7091623668841285,10.32248240523785,502.20638444886765,13.499622757796075,340.4733024109571,-640.0293618099249,29.5625,57.457334666108174,-10.68935255090571,-6.015625,0.0
40A_to_20A,2.0,4,5.0,10,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.08665192023163154,4.957320796974066,7.71888542664215,0.513105997477293,3.048892226450988,-640.0293618099249,29.5625,57.457334666108174,609.8936320063965,-29.5625,0.0
40A_to_20A,2.0,4,5.0,10,zero_delay_trained,-640.0293618099249,66.18398250147192,4.650109975903082,57.457334666108174,1319.3420065345563,29.5625,1.0,0.0,0.0,9.0,3482.86201139962,2.023739385193134,15.79827269689922,548.0143942963874,13.936134947568952,523.7239769526228,-640.0293618099249,29.5625,57.457334666108174,0.0,0.0,0.0
40A_to_20A,2.0,4,10.0,20,delay_aware,-1829.2365891548125,24.970945607817026,11.201403545092882,91.75699843657259,1948.4490237782775,128.484375,1.0,0.0,0.0,,13882.696679482353,6.594118083764018,39.37750101171288,957.9313311339309,3.8810662559094475,1410.7224085712933,-1860.1278867208568,128.90625,121.29394677151937,30.891297566044386,-0.421875,-29.536948334946786
40A_to_20A,2.0,4,10.0,20,delay_aware_projected,-2327.2267547102615,82.47342336347374,18.779468532319335,192.67763158146488,2214.417362850506,139.765625,1.0,26.5625,7.03125,,17143.672928702406,9.505947115512198,96.50674271267863,822.2325946892606,64.52689722611152,1758.4727975001888,-1860.1278867208568,128.90625,121.29394677151937,-467.09886798940465,10.859375,71.3836848099455
40A_to_20A,2.0,4,10.0,20,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.06501582266883192,3.5443418686506867,4.6617377110758955,0.513105997477293,3.048892226450988,-1860.1278867208568,128.90625,121.29394677151937,1829.9921569173284,-128.90625,-63.8366121054112
40A_to_20A,2.0,4,10.0,20,zero_delay_trained,-1860.1278867208568,39.46660609212696,14.122056372744849,121.29394677151937,2085.0724166494124,128.90625,1.0,0.796875,0.0,,6405.536277682264,6.6288476507158745,39.77492388377386,951.3864364251014,5.4813991644646025,1410.4196579407358,-1860.1278867208568,128.90625,121.29394677151937,0.0,0.0,0.0
40A_to_20A,2.0,4,20.0,40,delay_aware,-4950.45819140462,136.3839128992195,32.14340439033453,274.138674796598,2450.862351140452,220.0625,1.0,28.265625,0.0,,116820.60158112505,19.532431086774164,135.8252278716618,1380.4806088680953,176.06765959993632,2239.6597640571517,-5098.804258597242,222.21875,297.7655619853341,148.34606719262138,-2.15625,-23.626887188736077
40A_to_20A,2.0,4,20.0,40,delay_aware_projected,-4963.129967775495,189.42694822186263,34.68239877150251,325.74797166022495,2067.874498223948,178.171875,1.0,34.609375,3.0,,32022.783436948594,21.11667509432898,170.37368209638936,934.5640219962818,83.43282670650936,50.30871227846219,-5098.804258597242,222.21875,297.7655619853341,135.67429082174658,-44.046875,27.982409674890846
40A_to_20A,2.0,4,20.0,40,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.03401027086986571,1.6819605279915528,3.1698825840716727,0.513105997477293,3.048892226450988,-5098.804258597242,222.21875,297.7655619853341,5068.668528793713,-222.21875,-240.30822731922592
40A_to_20A,2.0,4,20.0,40,zero_delay_trained,-5098.804258597242,159.80369207430567,36.197546217638006,297.7655619853341,2454.180953845087,222.21875,1.0,28.90625,0.0,,91880.52624778815,19.70101897646751,136.48800178493997,1374.4806286644914,174.25216872061142,2248.042272811349,-5098.804258597242,222.21875,297.7655619853341,0.0,0.0,0.0
40A_to_20A,5.0,10,2.0,4,delay_aware,-18.481913743254204,3.0335718012856434,5.1382722971781485,57.457334666108174,372.35380793414436,0.0,0.0,0.0,0.0,15.0,316.7541382088046,0.023323634189403863,2.0815821976886624,15.413044331485468,0.3965697566205655,2.824725800040399,-1668.2866496791278,126.78125,70.73703144172383,1649.8047359358736,-126.78125,-13.279696775615655
40A_to_20A,5.0,10,2.0,4,delay_aware_projected,-18.481913743254204,3.0335718012856434,5.1382722971781485,57.457334666108174,372.35380793414436,0.0,0.0,0.0,0.0,15.0,316.7541382088046,0.023323634189403863,2.0815821976886624,15.413044331485468,0.3965697566205655,2.824725800040399,-1668.2866496791278,126.78125,70.73703144172383,1649.8047359358736,-126.78125,-13.279696775615655
40A_to_20A,5.0,10,2.0,4,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.08665192023163154,4.957320796974066,7.71888542664215,0.513105997477293,3.048892226450988,-1668.2866496791278,126.78125,70.73703144172383,1638.1509198755994,-126.78125,-13.279696775615655
40A_to_20A,5.0,10,2.0,4,zero_delay_trained,-1668.2866496791278,16.37838815813729,7.825433807926721,70.73703144172383,1799.027704951806,126.78125,1.0,0.0,0.0,,9862.531416055783,6.327637743735898,39.13005754556921,951.9101474064304,61.38782861217643,173.46418343219224,-1668.2866496791278,126.78125,70.73703144172383,0.0,0.0,0.0
40A_to_20A,5.0,10,5.0,10,delay_aware,-642.1459805185324,2.5332174732726522,5.1382722971781485,57.457334666108174,1128.569393044823,22.921875,1.0,0.0,0.0,11.5,4796.261128197862,1.748959828616728,10.428238163880858,507.30660116727495,3.0380408369513345,990.5704704470887,-2387.4736677098276,148.390625,145.601782619523,1745.3276871912954,-125.46875,-88.14444795341481
40A_to_20A,5.0,10,5.0,10,delay_aware_projected,-642.1459805185324,2.5332174732726522,5.1382722971781485,57.457334666108174,1128.569393044823,22.921875,1.0,0.0,0.0,11.5,4796.261128197862,1.748959828616728,10.428238163880858,507.30660116727495,3.0380408369513345,990.5704704470887,-2387.4736677098276,148.390625,145.601782619523,1745.3276871912954,-125.46875,-88.14444795341481
40A_to_20A,5.0,10,5.0,10,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.07316739237303209,4.070061246283044,5.5916919851152,0.513105997477293,3.048892226450988,-2387.4736677098276,148.390625,145.601782619523,2357.3379379062994,-148.390625,-88.14444795341481
40A_to_20A,5.0,10,5.0,10,zero_delay_trained,-2387.4736677098276,288.02488136556957,14.579286881206361,145.601782619523,2321.375812935617,148.390625,1.0,5.5625,0.0,,20624.50532429476,9.492449692758802,60.51592206070848,1118.657877309051,69.19244199947711,942.6176848550269,-2387.4736677098276,148.390625,145.601782619523,0.0,0.0,0.0
40A_to_20A,5.0,10,10.0,20,delay_aware,-1753.5982952557206,11.91440535316167,9.0095899515545,85.47881413459368,2007.584969960324,122.78125,1.0,0.0,0.0,,13168.187599174384,6.611497966586116,39.63506635856108,956.8513675317212,47.47040666807674,555.2327586983766,-3574.2110341599614,184.9375,259.18305769260223,1820.6127389042408,-62.15625,-173.70424355800856
40A_to_20A,5.0,10,10.0,20,delay_aware_projected,-2283.734105112711,70.70379943761145,19.060810729729084,196.13464142077098,2247.2309072971752,133.015625,1.0,25.546875,7.0,,15059.243210147153,9.75566408927906,98.58960252465265,817.6044131715045,24.976411638446315,1199.5190963183975,-3574.2110341599614,184.9375,259.18305769260223,1290.4769290472505,-51.921875,-63.04841627183126
40A_to_20A,5.0,10,10.0,20,no_ai,-30.135729803528417,5.012521335733375,5.444394410799732,57.457334666108174,367.67474689052244,0.0,0.0,0.0,0.0,40.0,0.0,0.05404556490892861,2.8561814798413185,3.785459831843228,0.513105997477293,3.048892226450988,-3574.2110341599614,184.9375,259.18305769260223,3544.075304356433,-184.9375,-201.72572302649405
40A_to_20A,5.0,10,10.0,20,zero_delay_trained,-3574.2110341599614,665.6772609671941,25.033385077429998,259.18305769260223,2386.042432565502,184.9375,1.0,18.578125,0.0,,42435.06475869834,14.675913178018131,103.57232074916448,1235.237915967706,108.44755419626621,1466.601638471108,-3574.2110341599614,184.9375,259.18305769260223,0.0,0.0,0.0
40A_to_20A,5.0,10,20.0,40,delay_aware,-4544.096915061719,70.9320702599875,27.346216474701826,281.60543867268836,2321.978045885751,211.03125,1.0,26.5625,0.0,,113710.05780722853,18.98290806232752,134.48331523098284,1358.0391382716487,86.42940845681399,2137.7494895838554,-4810.575732562964,217.578125,298.77446515727837,266.4788175012445,-6.546875,-17.169026484590006
