context_id,tau_ai_us,delay_events,target_load_A,target_label,load_drop_A,load_drop_norm,objective,objective_alpha_settle,policy,policy_kind,selected_ref_slew_us,ref_start_delay_us,undershoot_mV,abs_final_vout_error_mV,final_vout_error_mV,skip_count_est,settle_time_us,final_phase_spacing_std_ns,base_score,objective_score,source_file,note
tau1_target10A_score_settle005,1.0,2,10.0,10A,30.0,0.75,score_settle005,0.05,oracle_base_table,table,80.0,1.0,4.44292813309333,0.554727360661533,-0.554727360661533,1.0,35.426,87.7816678592547,8.75328885093995,10.52458885094,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target10A_score_settle005,1.0,2,10.0,10A,30.0,0.75,score_settle005,0.05,table_settle005,table,50.0,1.0,4.53410803498733,0.540513168595491,-0.540513168595491,1.0,23.362,71.991371536684,8.5144486343165,9.6825486343165,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target10A_score_settle005,1.0,2,10.0,10A,30.0,0.75,score_settle005,0.05,table_settle010,table,30.0,1.0,4.67957001179586,0.558157771161638,-0.558157771161638,1.0,9.66400000000005,85.5707024315886,8.94914183158927,9.43234183158927,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target10A_score_settle010,1.0,2,10.0,10A,30.0,0.75,score_settle010,0.1,fixed_40us_precommitted,fixed,40.0,0.0,5.01028636671008,0.54894246574877,-0.54894246574877,1.0,17.534,91.29556151628,9.38514006278445,11.1385400627845,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target10A_score_settle010,1.0,2,10.0,10A,30.0,0.75,score_settle010,0.1,fixed_80us_precommitted,fixed,80.0,0.0,4.63087064829415,0.550516960481362,-0.550516960481362,1.0,34.286,82.1829076099372,8.82504576097426,12.2536457609743,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target10A_score_settle010,1.0,2,10.0,10A,30.0,0.75,score_settle010,0.1,oracle_base_table,table,80.0,1.0,4.44292813309333,0.554727360661533,-0.554727360661533,1.0,35.426,87.7816678592547,8.75328885093995,12.29588885094,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target10A_score_settle010,1.0,2,10.0,10A,30.0,0.75,score_settle010,0.1,table_settle005,table,50.0,1.0,4.53410803498733,0.540513168595491,-0.540513168595491,1.0,23.362,71.991371536684,8.5144486343165,10.8506486343165,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target10A_score_settle010,1.0,2,10.0,10A,30.0,0.75,score_settle010,0.1,table_settle010,table,30.0,1.0,4.67957001179586,0.558157771161638,-0.558157771161638,1.0,9.66400000000005,85.5707024315886,8.94914183158927,9.91554183158928,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_base,1.0,2,20.0,20A,20.0,0.5,base,0.0,fixed_40us_precommitted,fixed,40.0,0.0,1.19940112760242,0.43379596481008,-0.43379596481008,0.0,0.938000000000024,43.3359485758766,2.49991606393003,2.49991606393003,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_base,1.0,2,20.0,20A,20.0,0.5,base,0.0,fixed_80us_precommitted,fixed,80.0,0.0,1.0943598016524,0.435550987461508,-0.435550987461508,0.0,14.41,37.1400221295455,2.27271123170482,2.27271123170482,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_base,1.0,2,20.0,20A,20.0,0.5,base,0.0,oracle_base_table,table,80.0,1.0,1.00107392878601,0.46025918650916,-0.46025918650916,0.0,14.404,57.4784301354536,2.61090171800424,2.61090171800424,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_base,1.0,2,20.0,20A,20.0,0.5,base,0.0,table_settle005,table,30.0,1.0,1.03994639868477,0.444729847543068,-0.444729847543068,1.0,0.938000000000024,51.3919537194274,4.51251532061638,4.51251532061638,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_base,1.0,2,20.0,20A,20.0,0.5,base,0.0,table_settle010,table,30.0,1.0,1.03994639868477,0.444729847543068,-0.444729847543068,1.0,0.938000000000024,51.3919537194274,4.51251532061638,4.51251532061638,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_score_settle005,1.0,2,20.0,20A,20.0,0.5,score_settle005,0.05,fixed_40us_precommitted,fixed,40.0,0.0,1.19940112760242,0.43379596481008,-0.43379596481008,0.0,0.938000000000024,43.3359485758766,2.49991606393003,2.54681606393003,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_score_settle005,1.0,2,20.0,20A,20.0,0.5,score_settle005,0.05,fixed_80us_precommitted,fixed,80.0,0.0,1.0943598016524,0.435550987461508,-0.435550987461508,0.0,14.41,37.1400221295455,2.27271123170482,2.99321123170482,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_score_settle005,1.0,2,20.0,20A,20.0,0.5,score_settle005,0.05,oracle_base_table,table,80.0,1.0,1.00107392878601,0.46025918650916,-0.46025918650916,0.0,14.404,57.4784301354536,2.61090171800424,3.33110171800424,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_score_settle005,1.0,2,20.0,20A,20.0,0.5,score_settle005,0.05,table_settle005,table,30.0,1.0,1.03994639868477,0.444729847543068,-0.444729847543068,1.0,0.938000000000024,51.3919537194274,4.51251532061638,4.55941532061638,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_score_settle005,1.0,2,20.0,20A,20.0,0.5,score_settle005,0.05,table_settle010,table,30.0,1.0,1.03994639868477,0.444729847543068,-0.444729847543068,1.0,0.938000000000024,51.3919537194274,4.51251532061638,4.55941532061638,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_score_settle010,1.0,2,20.0,20A,20.0,0.5,score_settle010,0.1,fixed_40us_precommitted,fixed,40.0,0.0,1.19940112760242,0.43379596481008,-0.43379596481008,0.0,0.938000000000024,43.3359485758766,2.49991606393003,2.59371606393003,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_score_settle010,1.0,2,20.0,20A,20.0,0.5,score_settle010,0.1,fixed_80us_precommitted,fixed,80.0,0.0,1.0943598016524,0.435550987461508,-0.435550987461508,0.0,14.41,37.1400221295455,2.27271123170482,3.71371123170482,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_score_settle010,1.0,2,20.0,20A,20.0,0.5,score_settle010,0.1,oracle_base_table,table,80.0,1.0,1.00107392878601,0.46025918650916,-0.46025918650916,0.0,14.404,57.4784301354536,2.61090171800424,4.05130171800425,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_score_settle010,1.0,2,20.0,20A,20.0,0.5,score_settle010,0.1,table_settle005,table,30.0,1.0,1.03994639868477,0.444729847543068,-0.444729847543068,1.0,0.938000000000024,51.3919537194274,4.51251532061638,4.60631532061638,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau1_target20A_score_settle010,1.0,2,20.0,20A,20.0,0.5,score_settle010,0.1,table_settle010,table,30.0,1.0,1.03994639868477,0.444729847543068,-0.444729847543068,1.0,0.938000000000024,51.3919537194274,4.51251532061638,4.60631532061638,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_base,2.0,4,0.001,near0A,39.999,0.9999750000000001,base,0.0,fixed_40us_precommitted,fixed,40.0,0.0,10.8973455449204,0.569288775414734,-0.569288775414734,2.0,21.8220000000001,110.846160114824,17.6835575226316,17.6835575226316,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_base,2.0,4,0.001,near0A,39.999,0.9999750000000001,base,0.0,fixed_80us_precommitted,fixed,80.0,0.0,10.1510195226028,0.584402077264512,-0.584402077264512,2.0,47.812,123.524411768886,17.205909835245,17.205909835245,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_base,2.0,4,0.001,near0A,39.999,0.9999750000000001,base,0.0,oracle_base_table,table,60.0,2.0,9.66620086009962,0.552159681949882,-0.552159681949882,1.0,35.4800000000001,93.4251798759839,14.0868641395692,14.0868641395692,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_base,2.0,4,0.001,near0A,39.999,0.9999750000000001,base,0.0,table_settle005,table,60.0,2.0,9.66620086009962,0.552159681949882,-0.552159681949882,1.0,35.4800000000001,93.4251798759839,14.0868641395692,14.0868641395692,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_base,2.0,4,0.001,near0A,39.999,0.9999750000000001,base,0.0,table_settle010,table,30.0,2.0,9.92457963934823,0.549071216982333,-0.549071216982333,2.0,21.0820000000001,102.80335744984,16.5297180053274,16.5297180053274,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_score_settle005,2.0,4,0.001,near0A,39.999,0.9999750000000001,score_settle005,0.05,fixed_40us_precommitted,fixed,40.0,0.0,10.8973455449204,0.569288775414734,-0.569288775414734,2.0,21.8220000000001,110.846160114824,17.6835575226316,18.7746575226316,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_score_settle005,2.0,4,0.001,near0A,39.999,0.9999750000000001,score_settle005,0.05,fixed_80us_precommitted,fixed,80.0,0.0,10.1510195226028,0.584402077264512,-0.584402077264512,2.0,47.812,123.524411768886,17.205909835245,19.596509835245,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_score_settle005,2.0,4,0.001,near0A,39.999,0.9999750000000001,score_settle005,0.05,oracle_base_table,table,60.0,2.0,9.66620086009962,0.552159681949882,-0.552159681949882,1.0,35.4800000000001,93.4251798759839,14.0868641395692,15.8608641395692,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_score_settle005,2.0,4,0.001,near0A,39.999,0.9999750000000001,score_settle005,0.05,table_settle005,table,60.0,2.0,9.66620086009962,0.552159681949882,-0.552159681949882,1.0,35.4800000000001,93.4251798759839,14.0868641395692,15.8608641395692,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_score_settle005,2.0,4,0.001,near0A,39.999,0.9999750000000001,score_settle005,0.05,table_settle010,table,30.0,2.0,9.92457963934823,0.549071216982333,-0.549071216982333,2.0,21.0820000000001,102.80335744984,16.5297180053274,17.5838180053274,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_score_settle010,2.0,4,0.001,near0A,39.999,0.9999750000000001,score_settle010,0.1,fixed_40us_precommitted,fixed,40.0,0.0,10.8973455449204,0.569288775414734,-0.569288775414734,2.0,21.8220000000001,110.846160114824,17.6835575226316,19.8657575226316,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_score_settle010,2.0,4,0.001,near0A,39.999,0.9999750000000001,score_settle010,0.1,fixed_80us_precommitted,fixed,80.0,0.0,10.1510195226028,0.584402077264512,-0.584402077264512,2.0,47.812,123.524411768886,17.205909835245,21.987109835245,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_score_settle010,2.0,4,0.001,near0A,39.999,0.9999750000000001,score_settle010,0.1,oracle_base_table,table,60.0,2.0,9.66620086009962,0.552159681949882,-0.552159681949882,1.0,35.4800000000001,93.4251798759839,14.0868641395692,17.6348641395692,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_score_settle010,2.0,4,0.001,near0A,39.999,0.9999750000000001,score_settle010,0.1,table_settle005,table,60.0,2.0,9.66620086009962,0.552159681949882,-0.552159681949882,1.0,35.4800000000001,93.4251798759839,14.0868641395692,17.6348641395692,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_targetnear0A_score_settle010,2.0,4,0.001,near0A,39.999,0.9999750000000001,score_settle010,0.1,table_settle010,table,30.0,2.0,9.92457963934823,0.549071216982333,-0.549071216982333,2.0,21.0820000000001,102.80335744984,16.5297180053274,18.6379180053274,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_base,2.0,4,10.0,10A,30.0,0.75,base,0.0,fixed_40us_precommitted,fixed,40.0,0.0,5.01028636671008,0.54894246574877,-0.54894246574877,1.0,17.534,91.29556151628,9.38514006278445,9.38514006278445,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_base,2.0,4,10.0,10A,30.0,0.75,base,0.0,fixed_80us_precommitted,fixed,80.0,0.0,4.63087064829415,0.550516960481362,-0.550516960481362,1.0,34.286,82.1829076099372,8.82504576097426,8.82504576097426,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_base,2.0,4,10.0,10A,30.0,0.75,base,0.0,oracle_base_table,table,80.0,2.0,4.31739293159628,0.59056920366074,-0.59056920366074,1.0,36.562,114.911329451569,9.2061887242884,9.2061887242884,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_base,2.0,4,10.0,10A,30.0,0.75,base,0.0,table_settle005,table,50.0,2.0,4.34248156157591,0.536024289830905,-0.536024289830905,1.0,23.9460000000001,65.0897858237525,8.18030156788186,8.18030156788186,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_base,2.0,4,10.0,10A,30.0,0.75,base,0.0,table_settle010,table,30.0,2.0,4.35787635570972,0.558726261612574,-0.558726261612574,1.0,13.532,94.7435533909618,8.81147368514153,8.81147368514153,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_score_settle005,2.0,4,10.0,10A,30.0,0.75,score_settle005,0.05,fixed_40us_precommitted,fixed,40.0,0.0,5.01028636671008,0.54894246574877,-0.54894246574877,1.0,17.534,91.29556151628,9.38514006278445,10.2618400627845,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_score_settle005,2.0,4,10.0,10A,30.0,0.75,score_settle005,0.05,fixed_80us_precommitted,fixed,80.0,0.0,4.63087064829415,0.550516960481362,-0.550516960481362,1.0,34.286,82.1829076099372,8.82504576097426,10.5393457609743,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_score_settle005,2.0,4,10.0,10A,30.0,0.75,score_settle005,0.05,oracle_base_table,table,80.0,2.0,4.31739293159628,0.59056920366074,-0.59056920366074,1.0,36.562,114.911329451569,9.2061887242884,11.0342887242884,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_score_settle005,2.0,4,10.0,10A,30.0,0.75,score_settle005,0.05,table_settle005,table,50.0,2.0,4.34248156157591,0.536024289830905,-0.536024289830905,1.0,23.9460000000001,65.0897858237525,8.18030156788186,9.37760156788186,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_score_settle005,2.0,4,10.0,10A,30.0,0.75,score_settle005,0.05,table_settle010,table,30.0,2.0,4.35787635570972,0.558726261612574,-0.558726261612574,1.0,13.532,94.7435533909618,8.81147368514153,9.48807368514153,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_score_settle010,2.0,4,10.0,10A,30.0,0.75,score_settle010,0.1,fixed_40us_precommitted,fixed,40.0,0.0,5.01028636671008,0.54894246574877,-0.54894246574877,1.0,17.534,91.29556151628,9.38514006278445,11.1385400627845,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_score_settle010,2.0,4,10.0,10A,30.0,0.75,score_settle010,0.1,fixed_80us_precommitted,fixed,80.0,0.0,4.63087064829415,0.550516960481362,-0.550516960481362,1.0,34.286,82.1829076099372,8.82504576097426,12.2536457609743,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_score_settle010,2.0,4,10.0,10A,30.0,0.75,score_settle010,0.1,oracle_base_table,table,80.0,2.0,4.31739293159628,0.59056920366074,-0.59056920366074,1.0,36.562,114.911329451569,9.2061887242884,12.8623887242884,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_score_settle010,2.0,4,10.0,10A,30.0,0.75,score_settle010,0.1,table_settle005,table,50.0,2.0,4.34248156157591,0.536024289830905,-0.536024289830905,1.0,23.9460000000001,65.0897858237525,8.18030156788186,10.5749015678819,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target10A_score_settle010,2.0,4,10.0,10A,30.0,0.75,score_settle010,0.1,table_settle010,table,30.0,2.0,4.35787635570972,0.558726261612574,-0.558726261612574,1.0,13.532,94.7435533909618,8.81147368514153,10.1646736851415,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_base,2.0,4,20.0,20A,20.0,0.5,base,0.0,fixed_40us_precommitted,fixed,40.0,0.0,1.19940112760242,0.43379596481008,-0.43379596481008,0.0,0.938000000000024,43.3359485758766,2.49991606393003,2.49991606393003,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_base,2.0,4,20.0,20A,20.0,0.5,base,0.0,fixed_80us_precommitted,fixed,80.0,0.0,1.0943598016524,0.435550987461508,-0.435550987461508,0.0,14.41,37.1400221295455,2.27271123170482,2.27271123170482,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_base,2.0,4,20.0,20A,20.0,0.5,base,0.0,oracle_base_table,table,80.0,2.0,0.991779598240816,0.437591635675583,-0.437591635675583,0.0,14.4120000000001,27.9612632901993,1.98859649972039,1.98859649972039,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_base,2.0,4,20.0,20A,20.0,0.5,base,0.0,table_settle005,table,30.0,2.0,0.991779598240816,0.431220444681135,-0.431220444681135,0.0,0.938000000000024,31.1333126564203,2.04566629605036,2.04566629605036,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_base,2.0,4,20.0,20A,20.0,0.5,base,0.0,table_settle010,table,30.0,2.0,0.991779598240816,0.431220444681135,-0.431220444681135,0.0,0.938000000000024,31.1333126564203,2.04566629605036,2.04566629605036,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_score_settle005,2.0,4,20.0,20A,20.0,0.5,score_settle005,0.05,fixed_40us_precommitted,fixed,40.0,0.0,1.19940112760242,0.43379596481008,-0.43379596481008,0.0,0.938000000000024,43.3359485758766,2.49991606393003,2.54681606393003,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_score_settle005,2.0,4,20.0,20A,20.0,0.5,score_settle005,0.05,fixed_80us_precommitted,fixed,80.0,0.0,1.0943598016524,0.435550987461508,-0.435550987461508,0.0,14.41,37.1400221295455,2.27271123170482,2.99321123170482,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_score_settle005,2.0,4,20.0,20A,20.0,0.5,score_settle005,0.05,oracle_base_table,table,80.0,2.0,0.991779598240816,0.437591635675583,-0.437591635675583,0.0,14.4120000000001,27.9612632901993,1.98859649972039,2.70919649972039,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_score_settle005,2.0,4,20.0,20A,20.0,0.5,score_settle005,0.05,table_settle005,table,30.0,2.0,0.991779598240816,0.431220444681135,-0.431220444681135,0.0,0.938000000000024,31.1333126564203,2.04566629605036,2.09256629605036,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_score_settle005,2.0,4,20.0,20A,20.0,0.5,score_settle005,0.05,table_settle010,table,30.0,2.0,0.991779598240816,0.431220444681135,-0.431220444681135,0.0,0.938000000000024,31.1333126564203,2.04566629605036,2.09256629605036,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_score_settle010,2.0,4,20.0,20A,20.0,0.5,score_settle010,0.1,fixed_40us_precommitted,fixed,40.0,0.0,1.19940112760242,0.43379596481008,-0.43379596481008,0.0,0.938000000000024,43.3359485758766,2.49991606393003,2.59371606393003,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_score_settle010,2.0,4,20.0,20A,20.0,0.5,score_settle010,0.1,fixed_80us_precommitted,fixed,80.0,0.0,1.0943598016524,0.435550987461508,-0.435550987461508,0.0,14.41,37.1400221295455,2.27271123170482,3.71371123170482,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_score_settle010,2.0,4,20.0,20A,20.0,0.5,score_settle010,0.1,oracle_base_table,table,80.0,2.0,0.991779598240816,0.437591635675583,-0.437591635675583,0.0,14.4120000000001,27.9612632901993,1.98859649972039,3.42979649972039,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_score_settle010,2.0,4,20.0,20A,20.0,0.5,score_settle010,0.1,table_settle005,table,30.0,2.0,0.991779598240816,0.431220444681135,-0.431220444681135,0.0,0.938000000000024,31.1333126564203,2.04566629605036,2.13946629605036,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau2_target20A_score_settle010,2.0,4,20.0,20A,20.0,0.5,score_settle010,0.1,table_settle010,table,30.0,2.0,0.991779598240816,0.431220444681135,-0.431220444681135,0.0,0.938000000000024,31.1333126564203,2.04566629605036,2.13946629605036,iqcot_table_supervisor_validation_results_tau0p5_1_2us.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau5_targetnear0A_base,5.0,10,0.001,near0A,39.999,0.9999750000000001,base,0.0,fixed_40us_precommitted,fixed,40.0,0.0,10.8973455449204,0.569288775414734,-0.569288775414734,2.0,21.8220000000001,110.846160114824,17.6835575226316,17.6835575226316,iqcot_table_supervisor_validation_results.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau5_targetnear0A_base,5.0,10,0.001,near0A,39.999,0.9999750000000001,base,0.0,fixed_80us_precommitted,fixed,80.0,0.0,10.1510195226028,0.584402077264512,-0.584402077264512,2.0,47.812,123.524411768886,17.205909835245,17.205909835245,iqcot_table_supervisor_validation_results.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau5_targetnear0A_base,5.0,10,0.001,near0A,39.999,0.9999750000000001,base,0.0,oracle_base_table,table,60.0,5.0,9.45126639013172,0.566552593096681,-0.566552593096681,1.0,40.6880000000001,110.927938661848,14.2363777564654,14.2363777564654,iqcot_table_supervisor_validation_results.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau5_targetnear0A_base,5.0,10,0.001,near0A,39.999,0.9999750000000001,base,0.0,table_settle005,table,60.0,5.0,9.45126639013172,0.566552593096681,-0.566552593096681,1.0,40.6880000000001,110.927938661848,14.2363777564654,14.2363777564654,iqcot_table_supervisor_validation_results.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau5_targetnear0A_base,5.0,10,0.001,near0A,39.999,0.9999750000000001,base,0.0,table_settle010,table,30.0,5.0,9.45126639013172,0.558464001741199,-0.558464001741199,2.0,23.532,112.976089391022,16.2692521796934,16.2692521796934,iqcot_table_supervisor_validation_results.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau5_targetnear0A_score_settle005,5.0,10,0.001,near0A,39.999,0.9999750000000001,score_settle005,0.05,fixed_40us_precommitted,fixed,40.0,0.0,10.8973455449204,0.569288775414734,-0.569288775414734,2.0,21.8220000000001,110.846160114824,17.6835575226316,18.7746575226316,iqcot_table_supervisor_validation_results.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau5_targetnear0A_score_settle005,5.0,10,0.001,near0A,39.999,0.9999750000000001,score_settle005,0.05,fixed_80us_precommitted,fixed,80.0,0.0,10.1510195226028,0.584402077264512,-0.584402077264512,2.0,47.812,123.524411768886,17.205909835245,19.596509835245,iqcot_table_supervisor_validation_results.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau5_targetnear0A_score_settle005,5.0,10,0.001,near0A,39.999,0.9999750000000001,score_settle005,0.05,oracle_base_table,table,60.0,5.0,9.45126639013172,0.566552593096681,-0.566552593096681,1.0,40.6880000000001,110.927938661848,14.2363777564654,16.2707777564654,iqcot_table_supervisor_validation_results.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau5_targetnear0A_score_settle005,5.0,10,0.001,near0A,39.999,0.9999750000000001,score_settle005,0.05,table_settle005,table,60.0,5.0,9.45126639013172,0.566552593096681,-0.566552593096681,1.0,40.6880000000001,110.927938661848,14.2363777564654,16.2707777564654,iqcot_table_supervisor_validation_results.csv,candidate policy row from derived Simulink delayed-reference switching validation
tau5_targetnear0A_score_settle005,5.0,10,0.001,near0A,39.999,0.9999750000000001,score_settle005,0.05,table_settle010,table,30.0,5.0,9.45126639013172,0.558464001741199,-0.558464001741199,2.0,23.532,112.976089391022,16.2692521796934,17.4458521796934,iqcot_table_supervisor_validation_results.csv,candidate policy row from derived Simulink delayed-reference switching validation
