controller_mode,base_load_A,target_load_A,time_us,vout_V
dynamic_hold,40,20,71.808,1.00226226599899
dynamic_hold,40,20,71.8440000000001,1.00220090864988
dynamic_hold,40,20,71.8800000000001,1.00213590608875
dynamic_hold,40,20,71.918,1.00206334614588
dynamic_hold,40,20,71.9540000000001,1.00199087473768
dynamic_hold,40,20,71.9900000000001,1.00191478154961
dynamic_hold,40,20,72.028,1.00183054024571
dynamic_hold,40,20,72.064,1.00174702635063
dynamic_hold,40,20,72.1000000000001,1.00179739382422
dynamic_hold,40,20,72.138,1.0019200331231
dynamic_hold,40,20,72.174,1.00204309641282
dynamic_hold,40,20,72.2100000000001,1.00217283810664
dynamic_hold,40,20,72.248,1.00231701732567
dynamic_hold,40,20,72.284,1.00234061291507
dynamic_hold,40,20,72.3200000000001,1.00228487481859
dynamic_hold,40,20,72.358,1.00222207294359
dynamic_hold,40,20,72.394,1.00215882604844
dynamic_hold,40,20,72.4300000000001,1.00209193794779
dynamic_hold,40,20,72.468,1.0020173920582
dynamic_hold,40,20,72.504,1.00194304334156
dynamic_hold,40,20,72.5400000000001,1.0018650768471
dynamic_hold,40,20,72.578,1.00177886250433
dynamic_hold,40,20,72.614,1.00172052742831
dynamic_hold,40,20,72.6500000000001,1.00183253447731
dynamic_hold,40,20,72.688,1.00195803442376
dynamic_hold,40,20,72.724,1.00208380196827
dynamic_hold,40,20,72.7600000000001,1.00221624224412
dynamic_hold,40,20,72.798,1.00235445913947
dynamic_hold,40,20,72.834,1.00229834880905
dynamic_hold,40,20,72.87,1.00224067018553
dynamic_hold,40,20,72.908,1.00217582444406
dynamic_hold,40,20,72.944,1.0021106454853
dynamic_hold,40,20,72.98,1.00204182943611
dynamic_hold,40,20,73.018,1.00196525295235
dynamic_hold,40,20,73.054,1.00188898474108
dynamic_hold,40,20,73.0920000000001,1.00180455917782
dynamic_hold,40,20,73.128,1.00172086840885
dynamic_hold,40,20,73.164,1.00167178712499
dynamic_hold,40,20,73.2020000000001,1.00178881232817
dynamic_hold,40,20,73.238,1.00190656864835
dynamic_hold,40,20,73.274,1.00203101470097
dynamic_hold,40,20,73.3120000000001,1.00216961636168
dynamic_hold,40,20,73.3480000000001,1.0023077692128
dynamic_hold,40,20,73.384,1.00225299049761
dynamic_hold,40,20,73.4220000000001,1.00219122387455
dynamic_hold,40,20,73.4580000000001,1.00212895580031
dynamic_hold,40,20,73.494,1.0020630446294
dynamic_hold,40,20,73.5320000000001,1.00198952789215
dynamic_hold,40,20,73.5680000000001,1.00191615221903
dynamic_hold,40,20,73.604,1.00183915687808
dynamic_hold,40,20,73.6420000000001,1.0017539628184
dynamic_hold,40,20,73.6780000000001,1.00180375074443
dynamic_hold,40,20,73.714,1.00192226780814
dynamic_hold,40,20,73.7520000000001,1.00205462466839
dynamic_hold,40,20,73.7880000000001,1.00218687425023
dynamic_hold,40,20,73.824,1.00232578295991
dynamic_hold,40,20,73.8620000000001,1.00238201977767
dynamic_hold,40,20,73.8980000000001,1.00232991719087
dynamic_hold,40,20,73.934,1.00227415004358
dynamic_hold,40,20,73.9720000000001,1.00221131760965
dynamic_hold,40,20,74.0080000000001,1.00214804186408
dynamic_hold,40,20,74.044,1.00208112501036
dynamic_hold,40,20,74.0820000000001,1.0020065488758
dynamic_hold,40,20,74.1180000000001,1.00193217160588
dynamic_hold,40,20,74.154,1.0018541766552
dynamic_hold,40,20,74.192,1.00176793238048
dynamic_hold,40,20,74.2280000000001,1.00177083812683
dynamic_hold,40,20,74.264,1.00188600928812
dynamic_hold,40,20,74.302,1.00201484191414
dynamic_hold,40,20,74.3380000000001,1.00214375989954
dynamic_hold,40,20,74.3740000000001,1.0022793439689
dynamic_hold,40,20,74.412,1.00235423183894
dynamic_hold,40,20,74.4480000000001,1.00229996508041
dynamic_hold,40,20,74.4840000000001,1.00224203828514
dynamic_hold,40,20,74.522,1.00217693112881
dynamic_hold,40,20,74.5580000000001,1.00211150502928
dynamic_hold,40,20,74.5940000000001,1.00204244234063
dynamic_hold,40,20,74.632,1.00196560605896
dynamic_hold,40,20,74.6680000000001,1.00188909223831
dynamic_hold,40,20,74.7040000000001,1.00180896525109
dynamic_hold,40,20,74.742,1.00184670022202
dynamic_hold,40,20,74.7780000000001,1.00196529646571
dynamic_hold,40,20,74.8140000000001,1.00209058052521
dynamic_hold,40,20,74.852,1.00223006467045
dynamic_hold,40,20,74.8880000000001,1.00236905159159
dynamic_hold,40,20,74.9240000000001,1.00241701429812
dynamic_hold,40,20,74.962,1.00236159921313
dynamic_hold,40,20,74.9980000000001,1.00230533513968
dynamic_hold,40,20,75.036,1.00224197915218
dynamic_hold,40,20,75.072,1.00217820833647
dynamic_hold,40,20,75.1080000000001,1.00211079731542
dynamic_hold,40,20,75.146,1.00203570053914
dynamic_hold,40,20,75.182,1.00196083095742
dynamic_hold,40,20,75.218,1.00188234459749
dynamic_hold,40,20,75.256,1.00179558259208
dynamic_hold,40,20,75.292,1.00170968302926
dynamic_hold,40,20,75.328,1.00164202153217
dynamic_hold,40,20,75.366,1.00175012922729
dynamic_hold,40,20,75.402,1.00186454858875
dynamic_hold,40,20,75.438,1.00198566464481
dynamic_hold,40,20,75.476,1.00212075885965
dynamic_hold,40,20,75.512,1.00225559601795
dynamic_hold,40,20,75.548,1.00222018451285
dynamic_hold,40,20,75.586,1.00215613839433
dynamic_hold,40,20,75.622,1.00209171545632
dynamic_hold,40,20,75.658,1.00202365395239
dynamic_hold,40,20,75.6960000000001,1.00194787233274
dynamic_hold,40,20,75.732,1.00187235563484
dynamic_hold,40,20,75.768,1.001793223795
dynamic_hold,40,20,75.8060000000001,1.00171715551325
dynamic_hold,40,20,75.842,1.00180480916636
dynamic_hold,40,20,75.878,1.0019238120923
dynamic_hold,40,20,75.9160000000001,1.00205668072031
dynamic_hold,40,20,75.952,1.00218941410551
dynamic_hold,40,20,75.988,1.00232880561743
dynamic_hold,40,20,76.0260000000001,1.00231852625697
dynamic_hold,40,20,76.062,1.00226347766616
dynamic_hold,40,20,76.098,1.00220477076442
dynamic_hold,40,20,76.1360000000001,1.00213884203383
dynamic_hold,40,20,76.172,1.00207263937298
dynamic_hold,40,20,76.208,1.00200280184654
dynamic_hold,40,20,76.2460000000001,1.00192514954952
dynamic_hold,40,20,76.282,1.00184786443151
dynamic_hold,40,20,76.318,1.00179405091662
dynamic_hold,40,20,76.3560000000001,1.00191720061953
dynamic_hold,40,20,76.392,1.00204074645556
dynamic_hold,40,20,76.428,1.00217096972846
dynamic_hold,40,20,76.4660000000001,1.00231565623189
dynamic_hold,40,20,76.502,1.00244195564166
dynamic_hold,40,20,76.538,1.00238870332938
dynamic_hold,40,20,76.5760000000001,1.00233182945787
dynamic_hold,40,20,76.6120000000001,1.00227418638404
dynamic_hold,40,20,76.648,1.00221289025625
dynamic_hold,40,20,76.6860000000001,1.00214423415524
dynamic_hold,40,20,76.7220000000001,1.00207545306963
dynamic_hold,40,20,76.758,1.00200304237078
dynamic_hold,40,20,76.7960000000001,1.00192267964378
dynamic_hold,40,20,76.8320000000001,1.00184283214501
dynamic_hold,40,20,76.868,1.00178644657833
dynamic_hold,40,20,76.9060000000001,1.00190690195054
dynamic_hold,40,20,76.9420000000001,1.00202790065422
dynamic_hold,40,20,76.978,1.00215558203887
dynamic_hold,40,20,77.0160000000001,1.00229759112545
dynamic_hold,40,20,77.0520000000001,1.00242135579496
dynamic_hold,40,20,77.09,1.00236253685913
dynamic_hold,40,20,77.1260000000001,1.0023060335373
dynamic_hold,40,20,77.1620000000001,1.00224587472177
dynamic_hold,40,20,77.2,1.00217841647123
dynamic_hold,40,20,77.2360000000001,1.00211076768575
dynamic_hold,40,20,77.2720000000001,1.00203948685014
dynamic_hold,40,20,77.31,1.00196031411386
dynamic_hold,40,20,77.3460000000001,1.00188159147211
dynamic_hold,40,20,77.3820000000001,1.0017992601986
dynamic_hold,40,20,77.42,1.00177918386045
dynamic_hold,40,20,77.456,1.00189272333977
dynamic_hold,40,20,77.4920000000001,1.00201296121832
dynamic_hold,40,20,77.53,1.00214713031692
dynamic_hold,40,20,77.566,1.00228109280053
dynamic_hold,40,20,77.6020000000001,1.00236860162915
dynamic_hold,40,20,77.64,1.00230985963157
dynamic_hold,40,20,77.676,1.00225088673633
dynamic_hold,40,20,77.7120000000001,1.00218826358431
dynamic_hold,40,20,77.75,1.002118209769
dynamic_hold,40,20,77.786,1.00204810740583
dynamic_hold,40,20,77.8220000000001,1.0019743782236
dynamic_hold,40,20,77.86,1.00189262679436
dynamic_hold,40,20,77.896,1.00181146655262
dynamic_hold,40,20,77.9320000000001,1.00172670013364
dynamic_hold,40,20,77.97,1.00165890577062
dynamic_hold,40,20,78.006,1.00174171492353
dynamic_hold,40,20,78.0420000000001,1.00185587146645
dynamic_hold,40,20,78.08,1.00198363546143
dynamic_hold,40,20,78.116,1.00211154328976
dynamic_hold,40,20,78.1520000000001,1.00224611937119
dynamic_hold,40,20,78.19,1.00224197654522
dynamic_hold,40,20,78.226,1.00218270216607
dynamic_hold,40,20,78.2620000000001,1.00211977838862
dynamic_hold,40,20,78.3,1.00204940817709
dynamic_hold,40,20,78.336,1.00197900695105
dynamic_hold,40,20,78.3720000000001,1.00190497976235
dynamic_hold,40,20,78.41,1.00182291469907
dynamic_hold,40,20,78.446,1.00174145543855
dynamic_hold,40,20,78.4820000000001,1.00179200090664
dynamic_hold,40,20,78.52,1.00191668936856
dynamic_hold,40,20,78.556,1.00204168991287
dynamic_hold,40,20,78.5920000000001,1.00217336491438
dynamic_hold,40,20,78.63,1.00231958056644
dynamic_hold,40,20,78.666,1.00235628289211
dynamic_hold,40,20,78.702,1.00230304028001
dynamic_hold,40,20,78.74,1.00224286693173
dynamic_hold,40,20,78.776,1.00218210492038
dynamic_hold,40,20,78.812,1.00211769654903
dynamic_hold,40,20,78.85,1.00204576256131
dynamic_hold,40,20,78.886,1.00197388298387
dynamic_hold,40,20,78.922,1.00189838047926
dynamic_hold,40,20,78.9600000000001,1.00181476143018
dynamic_hold,40,20,78.996,1.00185813601017
dynamic_hold,40,20,79.0340000000001,1.00198458190213
dynamic_hold,40,20,79.0700000000001,1.00211124363815
dynamic_hold,40,20,79.106,1.002244576192
dynamic_hold,40,20,79.1440000000001,1.00239253753608
dynamic_hold,40,20,79.1800000000001,1.00243084188715
dynamic_hold,40,20,79.216,1.00237924324164
dynamic_hold,40,20,79.2540000000001,1.00232080125661
dynamic_hold,40,20,79.2900000000001,1.00226167575802
dynamic_hold,40,20,79.326,1.00219890027561
dynamic_hold,40,20,79.3640000000001,1.00212868596325
dynamic_hold,40,20,79.4000000000001,1.00205843183076
dynamic_hold,40,20,79.436,1.00198455115214
dynamic_hold,40,20,79.4740000000001,1.00190264010611
dynamic_hold,40,20,79.5100000000001,1.00182132892894
dynamic_hold,40,20,79.546,1.0017364084114
dynamic_hold,40,20,79.5840000000001,1.00181546818549
dynamic_hold,40,20,79.6200000000001,1.00193165655906
dynamic_hold,40,20,79.656,1.00205453778035
dynamic_hold,40,20,79.6940000000001,1.00219149105347
dynamic_hold,40,20,79.7300000000001,1.0023280854744
dynamic_hold,40,20,79.766,1.00232914246623
dynamic_hold,40,20,79.804,1.00226880325469
dynamic_hold,40,20,79.8400000000001,1.00220788434423
dynamic_hold,40,20,79.876,1.00214331930205
dynamic_hold,40,20,79.914,1.00207122018732
dynamic_hold,40,20,79.9500000000001,1.00199918440857
dynamic_hold,40,20,79.9860000000001,1.00192352593122
dynamic_hold,40,20,80.024,1.00183974249229
dynamic_hold,40,20,80.0600000000001,1.00175666142045
dynamic_hold,40,20,80.0960000000001,1.00174081213627
dynamic_hold,40,20,80.134,1.0018602837381
dynamic_hold,40,20,80.1700000000001,1.00198035257036
dynamic_hold,40,20,80.2060000000001,1.00210710614691
dynamic_hold,40,20,80.244,1.00224813811796
dynamic_hold,40,20,80.2800000000001,1.00233549565223
dynamic_hold,40,20,80.3160000000001,1.00227975831268
dynamic_hold,40,20,80.354,1.00221744136322
dynamic_hold,40,20,80.3900000000001,1.00215465292459
dynamic_hold,40,20,80.4260000000001,1.00208822235967
dynamic_hold,40,20,80.464,1.00201415842578
dynamic_hold,40,20,80.5000000000001,1.0019402653529
dynamic_hold,40,20,80.5360000000001,1.00186275358217
dynamic_hold,40,20,80.574,1.00177701544896
dynamic_hold,40,20,80.6100000000001,1.00169208933203
dynamic_hold,40,20,80.6460000000001,1.00174769020817
dynamic_hold,40,20,80.684,1.00186918785048
dynamic_hold,40,20,80.7200000000001,1.00199117202773
dynamic_hold,40,20,80.7560000000001,1.00211983699854
dynamic_hold,40,20,80.794,1.00226288226775
dynamic_hold,40,20,80.8300000000001,1.00229568059945
dynamic_hold,40,20,80.8660000000001,1.00223939981822
dynamic_hold,40,20,80.904,1.00217602648683
dynamic_hold,40,20,80.9400000000001,1.0021122395163
dynamic_hold,40,20,80.9760000000001,1.00204481260868
dynamic_hold,40,20,81.014,1.00196969935372
dynamic_hold,40,20,81.05,1.0018948144353
dynamic_hold,40,20,81.088,1.00181184592911
dynamic_hold,40,20,81.124,1.00183758849919
dynamic_hold,40,20,81.16,1.00195686984875
dynamic_hold,40,20,81.1980000000001,1.00209003163007
dynamic_hold,40,20,81.234,1.00222304204041
dynamic_hold,40,20,81.27,1.00236270989772
dynamic_hold,40,20,81.3080000000001,1.0024197954471
dynamic_hold,40,20,81.344,1.00236845109896
dynamic_hold,40,20,81.38,1.00231344050539
dynamic_hold,40,20,81.4180000000001,1.00225140482878
dynamic_hold,40,20,81.454,1.00218888217576
dynamic_hold,40,20,81.49,1.0021227167319
dynamic_hold,40,20,81.5280000000001,1.00204893192755
dynamic_hold,40,20,81.564,1.00197530261104
dynamic_hold,40,20,81.6,1.00189805393342
dynamic_hold,40,20,81.6380000000001,1.00181259556925
dynamic_hold,40,20,81.674,1.00182081568158
dynamic_hold,40,20,81.71,1.001936967204
dynamic_hold,40,20,81.7480000000001,1.00206683228591
dynamic_hold,40,20,81.784,1.0021967261434
dynamic_hold,40,20,81.82,1.00233328390249
dynamic_hold,40,20,81.8580000000001,1.00239811712121
dynamic_hold,40,20,81.894,1.00234424543054
dynamic_hold,40,20,81.93,1.00228671273889
dynamic_hold,40,20,81.9680000000001,1.00222202053536
dynamic_hold,40,20,82.004,1.00215698655917
dynamic_hold,40,20,82.04,1.00208831503136
dynamic_hold,40,20,82.0780000000001,1.0020118905981
dynamic_hold,40,20,82.114,1.00193576596157
dynamic_hold,40,20,82.15,1.00185602719771
dynamic_hold,40,20,82.1880000000001,1.00176794608521
dynamic_hold,40,20,82.2240000000001,1.00172969878994
dynamic_hold,40,20,82.26,1.00184109053586
dynamic_hold,40,20,82.2980000000001,1.00196594232374
dynamic_hold,40,20,82.3340000000001,1.00209109708107
dynamic_hold,40,20,82.37,1.00222292579323
dynamic_hold,40,20,82.4080000000001,1.00232811401141
dynamic_hold,40,20,82.4440000000001,1.00226953036583
dynamic_hold,40,20,82.48,1.00220953635218
dynamic_hold,40,20,82.5180000000001,1.00214225183487
dynamic_hold,40,20,82.5540000000001,1.00207476742611
dynamic_hold,40,20,82.59,1.00200365076014
dynamic_hold,40,20,82.6280000000001,1.00192465108919
dynamic_hold,40,20,82.6640000000001,1.00184609219089
dynamic_hold,40,20,82.7,1.001763903796
dynamic_hold,40,20,82.7380000000001,1.00184445767466
dynamic_hold,40,20,82.7740000000001,1.00196330942215
dynamic_hold,40,20,82.81,1.00208884846792
dynamic_hold,40,20,82.8480000000001,1.00222860120401
dynamic_hold,40,20,82.8840000000001,1.00236784204805
dynamic_hold,40,20,82.92,1.00237149791576
dynamic_hold,40,20,82.9580000000001,1.00231393802395
dynamic_hold,40,20,82.9940000000001,1.00225564646495
dynamic_hold,40,20,83.032,1.00219015503522
dynamic_hold,40,20,83.0680000000001,1.00212436560233
dynamic_hold,40,20,83.1040000000001,1.002054940276
dynamic_hold,40,20,83.142,1.00197772196468
dynamic_hold,40,20,83.1780000000001,1.00190084693593
dynamic_hold,40,20,83.2140000000001,1.00182035665492
dynamic_hold,40,20,83.252,1.00173148703403
dynamic_hold,40,20,83.2880000000001,1.0016952700866
dynamic_hold,40,20,83.3240000000001,1.00180605328129
dynamic_hold,40,20,83.362,1.00193026419583
dynamic_hold,40,20,83.398,1.00205481321739
dynamic_hold,40,20,83.4340000000001,1.00218603756249
dynamic_hold,40,20,83.472,1.0023317784614
dynamic_hold,40,20,83.508,1.00227804102585
dynamic_hold,40,20,83.5440000000001,1.00221977654901
dynamic_hold,40,20,83.582,1.00215431378482
dynamic_hold,40,20,83.618,1.00208855158318
dynamic_hold,40,20,83.6540000000001,1.00201915356026
dynamic_hold,40,20,83.692,1.00194196414721
dynamic_hold,40,20,83.728,1.00186511656942
dynamic_hold,40,20,83.7640000000001,1.00178465659175
dynamic_hold,40,20,83.802,1.00174211833951
dynamic_hold,40,20,83.838,1.00185624338451
dynamic_hold,40,20,83.8740000000001,1.0019770657685
dynamic_hold,40,20,83.912,1.00211185069491
dynamic_hold,40,20,83.948,1.00224639550481
dynamic_hold,40,20,83.9840000000001,1.00237879727972
dynamic_hold,40,20,84.022,1.00232239932454
dynamic_hold,40,20,84.058,1.00226629179491
dynamic_hold,40,20,84.0940000000001,1.00220652810553
dynamic_hold,40,20,84.132,1.00213948620997
dynamic_hold,40,20,84.168,1.0020722311814
dynamic_hold,40,20,84.2040000000001,1.00200134343652
dynamic_hold,40,20,84.242,1.00192258490656
dynamic_hold,40,20,84.278,1.00184425398602
dynamic_hold,40,20,84.314,1.00176231376742
dynamic_hold,40,20,84.352,1.00177149364665
dynamic_hold,40,20,84.388,1.00188691264727
dynamic_hold,40,20,84.424,1.00200902623197
dynamic_hold,40,20,84.462,1.00214517110483
dynamic_hold,40,20,84.498,1.00228100145576
dynamic_hold,40,20,84.534,1.00234803833386
dynamic_hold,40,20,84.5720000000001,1.00229051944302
dynamic_hold,40,20,84.608,1.00223226673141
dynamic_hold,40,20,84.644,1.00217036235957
dynamic_hold,40,20,84.6820000000001,1.00210106573447
dynamic_hold,40,20,84.718,1.00203167926759
dynamic_hold,40,20,84.754,1.00195866457915
dynamic_hold,40,20,84.7920000000001,1.0018776658166
dynamic_hold,40,20,84.828,1.00179720793277
dynamic_hold,40,20,84.864,1.00185061595047
dynamic_hold,40,20,84.9020000000001,1.00197647556109
dynamic_hold,40,20,84.938,1.00210258306607
dynamic_hold,40,20,84.974,1.00223536254961
dynamic_hold,40,20,85.0120000000001,1.00238274135608
dynamic_hold,40,20,85.048,1.00239731417894
dynamic_hold,40,20,85.0860000000001,1.0023409059917
dynamic_hold,40,20,85.1220000000001,1.00228370313379
dynamic_hold,40,20,85.158,1.00222284628954
dynamic_hold,40,20,85.1960000000001,1.00215465286553
dynamic_hold,40,20,85.2320000000001,1.00208630914792
dynamic_hold,40,20,85.268,1.00201433488572
dynamic_hold,40,20,85.3060000000001,1.00193443183181
dynamic_hold,40,20,85.3420000000001,1.00185501885631
dynamic_hold,40,20,85.378,1.00177197456809
dynamic_hold,40,20,85.4160000000001,1.00185162177942
dynamic_hold,40,20,85.4520000000001,1.00196962405348
dynamic_hold,40,20,85.488,1.00209431533678
dynamic_hold,40,20,85.5260000000001,1.00223317506817
dynamic_hold,40,20,85.5620000000001,1.00237157166528
dynamic_hold,40,20,85.5980000000001,1.00237437313869
dynamic_hold,40,20,85.6360000000001,1.0023159251169
dynamic_hold,40,20,85.6720000000001,1.00225679392914
dynamic_hold,40,20,85.7080000000001,1.00219401278659
dynamic_hold,40,20,85.746,1.00212379253108
dynamic_hold,40,20,85.7820000000001,1.00205353279798
dynamic_hold,40,20,85.8180000000001,1.00197964654765
dynamic_hold,40,20,85.856,1.00189772965169
dynamic_hold,40,20,85.8920000000001,1.00181641296211
dynamic_hold,40,20,85.9280000000001,1.00173149039422
dynamic_hold,40,20,85.966,1.00165972651699
dynamic_hold,40,20,86.0020000000001,1.00175212826716
dynamic_hold,40,20,86.0380000000001,1.00186642818809
dynamic_hold,40,20,86.076,1.00199434316721
dynamic_hold,40,20,86.1120000000001,1.00212239369291
dynamic_hold,40,20,86.1480000000001,1.00225711214085
dynamic_hold,40,20,86.186,1.00224186064566
dynamic_hold,40,20,86.2220000000001,1.00218215657326
dynamic_hold,40,20,86.2580000000001,1.00211880398149
dynamic_hold,40,20,86.296,1.00204798208585
dynamic_hold,40,20,86.3320000000001,1.00197715385132
dynamic_hold,40,20,86.3680000000001,1.00190270053225
dynamic_hold,40,20,86.406,1.00182018661701
dynamic_hold,40,20,86.442,1.00173830302201
dynamic_hold,40,20,86.4780000000001,1.00177717568251
dynamic_hold,40,20,86.516,1.0019008179534
dynamic_hold,40,20,86.552,1.00202482950646
dynamic_hold,40,20,86.5880000000001,1.0021555175953
dynamic_hold,40,20,86.626,1.00230069376045
dynamic_hold,40,20,86.662,1.00233550647359
dynamic_hold,40,20,86.6980000000001,1.0022812358106
dynamic_hold,40,20,86.736,1.00221997965814
dynamic_hold,40,20,86.772,1.00215819406785
dynamic_hold,40,20,86.8080000000001,1.00209276429189
dynamic_hold,40,20,86.846,1.00201975451288
dynamic_hold,40,20,86.882,1.0019468579978
dynamic_hold,40,20,86.9180000000001,1.00187034072744
dynamic_hold,40,20,86.956,1.00179719732055
dynamic_hold,40,20,86.992,1.00191081857449
dynamic_hold,40,20,87.0300000000001,1.00204062512421
dynamic_hold,40,20,87.066,1.00217046375107
dynamic_hold,40,20,87.102,1.00230696649419
dynamic_hold,40,20,87.1400000000001,1.00245826688142
dynamic_hold,40,20,87.176,1.00242113875691
dynamic_hold,40,20,87.212,1.00236868964022
dynamic_hold,40,20,87.2500000000001,1.00230935185952
dynamic_hold,40,20,87.286,1.00224937953442
dynamic_hold,40,20,87.322,1.00218575899768
dynamic_hold,40,20,87.3600000000001,1.00211465460544
dynamic_hold,40,20,87.396,1.00204355905951
dynamic_hold,40,20,87.432,1.00196883873777
dynamic_hold,40,20,87.4700000000001,1.00188604332166
dynamic_hold,40,20,87.506,1.0018038961384
dynamic_hold,40,20,87.542,1.0017236439689
dynamic_hold,40,20,87.5800000000001,1.00183526557549
dynamic_hold,40,20,87.616,1.00195258036755
dynamic_hold,40,20,87.652,1.00207658563096
dynamic_hold,40,20,87.6900000000001,1.00221472281585
dynamic_hold,40,20,87.726,1.00235243639681
dynamic_hold,40,20,87.762,1.0023095626276
dynamic_hold,40,20,87.8000000000001,1.00224799014205
dynamic_hold,40,20,87.8360000000001,1.00218590539369
dynamic_hold,40,20,87.872,1.0021201769714
dynamic_hold,40,20,87.9100000000001,1.00204685250978
dynamic_hold,40,20,87.9460000000001,1.0019736584003
dynamic_hold,40,20,87.982,1.00189684404735
dynamic_hold,40,20,88.0200000000001,1.00181184318002
dynamic_hold,40,20,88.0560000000001,1.00180938221969
dynamic_hold,40,20,88.092,1.00192539047599
dynamic_hold,40,20,88.1300000000001,1.00205510469408
dynamic_hold,40,20,88.1660000000001,1.00218485597031
dynamic_hold,40,20,88.202,1.00232127148104
dynamic_hold,40,20,88.2400000000001,1.0024074132239
dynamic_hold,40,20,88.2760000000001,1.00235402175812
dynamic_hold,40,20,88.312,1.00229743383926
dynamic_hold,40,20,88.3500000000001,1.00223373676255
dynamic_hold,40,20,88.3860000000001,1.00216964351769
dynamic_hold,40,20,88.422,1.00210191075611
dynamic_hold,40,20,88.4600000000001,1.00202647511158
dynamic_hold,40,20,88.4960000000001,1.00195128520397
dynamic_hold,40,20,88.532,1.00187247920596
dynamic_hold,40,20,88.5700000000001,1.00178537777441
dynamic_hold,40,20,88.6060000000001,1.00169916278925
dynamic_hold,40,20,88.642,1.00160935514529
dynamic_hold,40,20,88.68,1.00165260316275
dynamic_hold,40,20,88.7160000000001,1.0017623584177
dynamic_hold,40,20,88.752,1.00187882026027
dynamic_hold,40,20,88.79,1.00200901242291
dynamic_hold,40,20,88.8260000000001,1.00213921569202
dynamic_hold,40,20,88.8620000000001,1.00221181974536
dynamic_hold,40,20,88.9,1.00214876079836
dynamic_hold,40,20,88.9360000000001,1.00208548572892
dynamic_hold,40,20,88.9720000000001,1.00201856977306
dynamic_hold,40,20,89.01,1.00194399482629
dynamic_hold,40,20,89.0460000000001,1.00186961890859
dynamic_hold,40,20,89.084,1.00178718386673
dynamic_hold,40,20,89.12,1.00170538039434
dynamic_hold,40,20,89.1560000000001,1.00171314923332
dynamic_hold,40,20,89.194,1.0018351747893
dynamic_hold,40,20,89.23,1.00195765817549
dynamic_hold,40,20,89.2660000000001,1.00208682146032
dynamic_hold,40,20,89.304,1.00223039175684
dynamic_hold,40,20,89.34,1.00233201821725
dynamic_hold,40,20,89.3760000000001,1.00227834234507
dynamic_hold,40,20,89.414,1.00221915183038
dynamic_hold,40,20,89.45,1.00215931905845
dynamic_hold,40,20,89.4860000000001,1.00209583811127
dynamic_hold,40,20,89.524,1.00202488110241
dynamic_hold,40,20,89.56,1.00195392521906
dynamic_hold,40,20,89.5960000000001,1.00187934459453
dynamic_hold,40,20,89.634,1.00179669667356
dynamic_hold,40,20,89.67,1.00172588060988
dynamic_hold,40,20,89.706,1.00183520940533
dynamic_hold,40,20,89.744,1.00196308916581
dynamic_hold,40,20,89.78,1.00209110652733
dynamic_hold,40,20,89.816,1.00222579200615
dynamic_hold,40,20,89.854,1.00237517850873
dynamic_hold,40,20,89.89,1.00233629166025
dynamic_hold,40,20,89.926,1.00228204003272
dynamic_hold,40,20,89.964,1.00222080392797
dynamic_hold,40,20,90,1.00215903728739
dynamic_hold,40,10,-19.9999999999999,0.999252050342515
dynamic_hold,40,10,-19.964,0.999163697316331
dynamic_hold,40,10,-19.926,0.999145592712824
dynamic_hold,40,10,-19.8899999999999,0.999253195116937
dynamic_hold,40,10,-19.854,0.999367321425584
dynamic_hold,40,10,-19.816,0.999494850535092
dynamic_hold,40,10,-19.7799999999999,0.999622343952185
dynamic_hold,40,10,-19.744,0.999689110730181
dynamic_hold,40,10,-19.706,0.999622184284369
dynamic_hold,40,10,-19.67,0.999555469124859
dynamic_hold,40,10,-19.634,0.999484933136924
dynamic_hold,40,10,-19.596,0.999406342250383
dynamic_hold,40,10,-19.56,0.999327977613525
dynamic_hold,40,10,-19.524,0.999245816735408
dynamic_hold,40,10,-19.486,0.999154981795857
dynamic_hold,40,10,-19.45,0.999111319583538
dynamic_hold,40,10,-19.414,0.999219598645632
dynamic_hold,40,10,-19.376,0.999340969200501
dynamic_hold,40,10,-19.34,0.999462641018858
dynamic_hold,40,10,-19.3039999999999,0.999590807248092
dynamic_hold,40,10,-19.2659999999999,0.999690454696679
dynamic_hold,40,10,-19.23,0.999626663325864
dynamic_hold,40,10,-19.1939999999999,0.999562328091313
dynamic_hold,40,10,-19.1559999999999,0.999490268415619
dynamic_hold,40,10,-19.12,0.999418077955717
dynamic_hold,40,10,-19.0839999999999,0.999342078332126
dynamic_hold,40,10,-19.0459999999999,0.999257732924641
dynamic_hold,40,10,-19.01,0.999173928616039
dynamic_hold,40,10,-18.972,0.999105722042617
dynamic_hold,40,10,-18.9359999999999,0.999214986733018
dynamic_hold,40,10,-18.9,0.999330772074145
dynamic_hold,40,10,-18.862,0.999460048855417
dynamic_hold,40,10,-18.8259999999999,0.999589194618873
dynamic_hold,40,10,-18.79,0.999715697134199
dynamic_hold,40,10,-18.752,0.999649896080931
dynamic_hold,40,10,-18.7159999999999,0.999587670527727
dynamic_hold,40,10,-18.68,0.999521614868264
dynamic_hold,40,10,-18.642,0.999447743155298
dynamic_hold,40,10,-18.606,0.999373839785127
dynamic_hold,40,10,-18.57,0.999296130904981
dynamic_hold,40,10,-18.532,0.999209985244568
dynamic_hold,40,10,-18.496,0.999121874930684
dynamic_hold,40,10,-18.46,0.999226085574768
dynamic_hold,40,10,-18.422,0.999349089696378
