seed,area_bits,detect_clock_ns,ton_resolution_ps,comp_delay_sigma_ns,events,burn,q_lambda,q_lambda_over_nominal,wait_jitter_rms_ns,wait_jitter_pkpk_ns,phase_spacing_std_ns,phase_spacing_pkpk_ns,avg_phase_current_A,current_share_rms_mA,current_share_pkpk_mA,current_snapshot_rms_mA,current_m2_projection_mA,vout_event_rms_mV,vout_event_pkpk_mV
9,14,5.0,10,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.7541727431936445,15.87380553232996,2.7541655070450877,15.869018413834763,9.99978296 9.99866068 10.0000673 9.99971838,0.5340619179551895,1.40661466866554,2833.4847114651634,0.3677975065197181,0.06746002699067168,0.2781326418994645
10,14,5.0,10,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.7571722837834742,18.7026438335083,2.756934179434411,18.70839591449138,10.0021298 10.0003066 10.000056 10.0009915,0.8034183705530376,2.07380670348023,2833.4865288391957,0.2219326197856475,0.04051317679900355,0.19665727306150682
11,14,5.0,10,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.6480259149280476,17.613579461553304,2.6481752533753697,17.61880065892065,10.0009874 10.0007057 9.99975 10.0000115,0.50166032530451,1.2373910096403762,2833.484492512346,0.005050482025481529,0.04244994527944752,0.207433487813935
12,14,5.0,10,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.7168677863854565,15.192199850326425,2.716538817254902,15.197854796821815,9.9992239 9.99764003 9.99977047 9.99969477,0.8586168893215157,2.130442970564417,2833.4849850148903,0.41489280338424805,0.060449235327716226,0.22337343128275844
13,14,5.0,10,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.747120370103056,16.183982061577307,2.7469004328983764,16.18391040078457,9.99955507 10.0011971 9.99960364 10.0002993,0.6652977465604291,1.6420715743574732,2833.4861929809317,-0.5844324363315501,0.082108183135552,0.3536778374542138
14,14,5.0,10,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.7715383748729887,16.40584484274774,2.7717488188033714,16.40813957164575,9.99831625 9.99991312 9.99976575 9.99931565,0.624052422482158,1.5968615421417809,2833.483758025234,-0.2866902165918894,0.06080714843824907,0.241884943702253
15,14,5.0,10,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.751349448380461,15.893103333693498,2.7513744686394217,15.892556157332372,10.0018174 9.99898644 10.0005043 9.99899477,1.1802655395967339,2.8309632107212934,2833.4844515988652,1.0851176225870063,0.04504096529633144,0.19751182373384246
0,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6328139912643993,7.4812126770033265,1.6327726231140378,7.477575897519502,10.0008334 9.99973572 10.0020582 9.99984996,0.9339180425743286,2.322462740856679,2833.489449038038,0.8264655765444218,0.03361706188063706,0.157706475846231
1,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.5803653060558716,7.2083701343556115,1.5800327269619303,7.2079242082226775,10.0009325 9.99957295 10.0002546 10.000948,0.567035186089652,1.3750154340126386,2833.4891739147233,0.16654601952748038,0.036995172808469035,0.17079533769992494
2,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.623301287916752,7.227308416488504,1.6234519515200005,7.219203051463712,9.99824074 10.0011458 10.0007273 9.99910001,1.1823904387250728,2.9050217234214415,2833.4861466889793,-0.31943293711034215,0.025741988855400678,0.10061353538903806
3,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6137793729307828,7.4878693916181875,1.6140789855080957,7.491955537907711,10.0008697 10.0009986 10.0004969 9.99928733,0.6755791975457095,1.7112578537226142,2833.4879507159544,0.27015474997194033,0.06229763187097003,0.24817078854133534
4,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.556009878938423,7.262788053547969,1.5560781044940644,7.254206767436758,9.9995423 10.0010172 9.99998889 9.99898339,0.7454703704049711,2.033769065171498,2833.4854076855663,-0.11733784281009463,0.02741581049355274,0.1258256522161938
5,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6094120716229106,7.745671508561618,1.6093632020044055,7.749527966229254,9.99885012 9.99981678 10.0005754 9.99927154,0.645263031800784,1.7253279799565036,2833.48255127283,0.08431367623762398,0.04834558195011607,0.2377999859594082
6,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6108079153357517,7.782977937443318,1.6107980294766684,7.776267085175561,9.99947824 10.0000937 10.0018206 10.000917,0.8807522058288895,2.3423222499783236,2833.481662335341,0.07202566797293031,0.0644429153205496,0.24041587251621976
7,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6057700202842982,7.544976706877871,1.6054130467019037,7.547826450713841,9.99803773 9.99889183 9.99976134 10.0004235,0.8990578038429626,2.385786036198212,2833.481540708884,-0.37906918945029844,0.043814029474858934,0.20093072076532437
8,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.572266404457853,8.027330842816314,1.5724287852408318,8.007804838435568,10.0002035 10.0018594 9.99959464 9.999365,0.9753199311290291,2.4944236156940747,2833.4807838274046,-0.3565596177841357,0.038440433780100716,0.1630670904317899
9,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.633781272726312,7.179448697642803,1.6339614059110237,7.174323650128746,9.99904243 9.99972139 9.99880363 9.99887105,0.36377398111295295,0.9177631627128591,2833.4893370048712,-0.18659498012896236,0.02621146041954736,0.14871801028215614
10,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6026027988450713,7.682324224542121,1.6028680555540809,7.682529052657275,9.99912546 9.99959101 9.99824958 9.99927714,0.49753778197708753,1.3414220778731334,2833.48763484225,-0.37327540967746486,0.0654568328542846,0.22074826889084687
11,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.58700351835596,7.528498390663738,1.5870426249826517,7.517046492584951,9.99900542 10.000081 10.0011114 10.001325,0.92288557678451,2.319588905670855,2833.4843060684225,-0.32229161329944134,0.06578939936723659,0.22887550691230718
12,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.628470817749973,7.817717808634935,1.6284163499510982,7.83684938163546,10.0004737 10.0003088 10.0018028 10.0003551,0.6193504767110104,1.4939804541036494,2833.484110005004,0.40314046373035595,0.06183276927098246,0.2491635375813095
13,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.52145499665617,7.951308788599051,1.5215245998998745,7.933536606867615,9.99887551 10.0007462 9.99738734 9.99902475,1.1901303975317197,3.3588403461539684,2833.4904793003957,-0.8770186962521187,0.06912292827073081,0.2507804304461292
14,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6292122605377566,7.682224391324504,1.6292096417460715,7.66997693237605,9.99963959 9.99920894 10.0017888 9.9984343,1.2441302373738425,3.354502352884481,2833.476476616923,0.9462878122286078,0.026492421068139288,0.11476687582634426
15,14,5.0,20,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.5928026514787939,7.485447987481463,1.59278777457347,7.478153588715197,10.0004024 10.0000798 9.99970491 10.0010119,0.4795547399280245,1.30697446877015,2833.4909897047655,-0.24609245088624832,0.031816814244160996,0.13862591899405086
0,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.7835589415087068,9.201748213193103,1.7836125202544026,9.186515238290964,10.000461 10.0010888 10.0001178 10.000822,0.366760076438204,0.9710003230605224,2833.4862247271312,-0.3330050236414195,0.0525408520055757,0.22225798347674797
1,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.6831125532498339,8.503322356267335,1.6830224650689547,8.491537989296692,10.0011597 10.0002942 10.000019 10.0004832,0.4208967592719283,1.1406177448840538,2833.4882847637064,0.10031049524661384,0.033666181046863884,0.13702510301694115
2,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.668004596812238,8.605150864829538,1.6683292650556443,8.600401061093716,10.0015243 9.99986086 10.0008584 10.000192,0.6390594719491032,1.6634229053753558,2833.4878756732796,0.582469648936712,0.04735244580429677,0.20761402837610188
3,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.6616211216509837,9.100053754109279,1.6617026752359598,9.101906077282731,10.0018767 9.99955272 10.0000551 9.9993239,1.0023526295590852,2.5528074368104114,2833.48789228954,0.7637993269220544,0.025873781690797997,0.12492143418096902
4,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.6903171754484994,8.627364229193946,1.6907207936403068,8.628550434311723,9.99856339 10.0002204 9.9986065 9.99819767,0.7804055467567581,2.0227302386803814,2833.487807110569,-0.31204302347465074,0.06909881035275006,0.2503711067568526
5,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.7345204872834439,7.95164998209713,1.7339978320495888,7.95286044246329,9.99920133 9.99942489 10.0019706 10.0009229,1.1320603633428854,2.7692745623362214,2833.4830998204006,0.2060472198746055,0.035871060338021454,0.16114730076755013
6,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.7463774352895578,8.68368784819447,1.7463434522834245,8.679027254576347,9.99960928 10.001234 9.99868319 10.0016884,1.213578905101463,3.0052150618082862,2833.484093406593,-1.1574781578143067,0.022960473764525827,0.10613286385952048
7,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.7071634584824917,8.289122103146505,1.707209565463349,8.274023944248073,10.0003099 10.0021059 9.99798749 10.0011315,1.5225187363612505,4.118373520464402,2833.4858511816997,-1.234982261146822,0.044364608500022155,0.16574569021643448
8,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.6955103127219304,9.02913260045996,1.6956804181956415,9.034784638347228,10.0005439 9.99923657 9.99932535 10.0015435,0.9500981500945547,2.306921093403247,2833.479789628626,-0.22771145930366998,0.04204493335556087,0.17583713913149612
9,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.7257232076504623,8.199007798111637,1.7257898431282512,8.188462414947626,10.0008511 9.99850671 9.99996193 10.0008334,0.9545201284455742,2.344379844457123,2833.4848670833567,0.36822451856322047,0.034684915912076994,0.13510989931009298
10,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.6910132031583995,9.059632024237946,1.6909543307966066,9.06498150190034,10.0018957 9.99899359 9.99915332 9.99988818,1.1548293419063191,2.902059142606106,2833.485862435762,0.5418013743665462,0.025088386624838227,0.10666561109362593
11,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.6383659217898408,7.554016468629707,1.6389310029740543,7.545524236119646,10.0008104 9.99996719 9.99890556 9.9993075,0.7212061255043704,1.9048696798389386,2833.484290673628,0.11032706369684675,0.0332328037305495,0.1551539644578659
12,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.698801314378285,8.69597888222959,1.6981811641221722,8.706194527144536,9.99971235 9.99802389 10.0013509 10.0001275,1.1910712466207145,3.3269738321468623,2833.4854797081066,0.7279665759294396,0.042108105748557584,0.18115151110598138
13,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.6786696784432626,8.65210529400564,1.6779830104575992,8.643716206644047,9.9986513 10.0030258 9.99882306 10.0008057,1.7735951064050055,4.37452260854343,2833.4875948846834,-1.589283349435533,0.04833548291374723,0.1933803590310479
14,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.7215063643790227,8.108988959387705,1.7218629181118914,8.111955238918702,9.99855246 9.99989634 10.0002669 9.99969933,0.6402532979574257,1.7144175395618078,2833.48425968767,-0.1940856841136096,0.04351871760448249,0.17577707202987014
15,14,5.0,20,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.7606878215373056,9.172782125455429,1.7607437543782802,9.177154280708923,10.0019731 9.99800272 10.0012731 9.99795427,1.8391289862341236,4.018868492019934,2833.4824679770813,1.822320118313403,0.0268972213691959,0.13233347166552445
0,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,2.0552682717596924,11.229951639751713,2.0552914781539493,11.221627323535447,10.0004196 10.0012357 10.0004286 10.0008371,0.3370577171625137,0.8161045494627928,2833.486215779792,-0.3061713813297118,0.056129346968045606,0.23323997143864794
1,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,1.920668131640222,10.402075594660166,1.9206545999044087,10.402945708627898,10.0014005 10.0007083 10.0002754 10.000589,0.41105205699356256,1.1250866012453287,2833.4882425945275,0.09465312495038347,0.044058537857077966,0.17159453590021023
2,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,1.8989741314889261,11.783060301390204,1.8992615786473326,11.789275787584673,10.0019286 10.0004325 10.0013321 10.0007258,0.5757669754710193,1.4961583485000318,2833.4879068116543,0.5256123517263234,0.06259513216106384,0.27069770335041987
3,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,1.9169847984492034,12.167740928346035,1.9171039371091556,12.169593251519434,10.0016601 9.99943135 9.99990305 9.99905406,0.9978418020522737,2.605995030711128,2833.487859446902,0.769423778733902,0.02874206625389298,0.13908963323761014
4,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,1.9475393023860772,10.166989144993963,1.947850806637366,10.16980878920292,9.99845192 10.0000897 9.99834154 9.99808464,0.7894693471656733,2.0050999152978477,2833.4879401419203,-0.3452328824997686,0.07949246726367082,0.2823947421404238
5,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,1.9799722135183981,9.572041471868282,1.9794271453033603,9.570364366062172,9.99923969 9.9995472 10.0019058 10.0009431,1.076536141841356,2.6661190953856106,2833.4830916089513,0.1637933878981812,0.03494587128684185,0.16728437112034644
6,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,2.0383834510873604,10.81566381928709,2.0382636918345227,10.80949208880652,9.9994836 10.0012033 9.99860516 10.0016584,1.243461539939575,3.0532690787232752,2833.483981545861,-1.1932521110811223,0.025280361685226477,0.12111981409645978
7,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,1.9252647696758374,10.241070586376114,1.9253706751820452,10.239299180675902,10.0002898 10.0022767 9.99795782 10.0012811,1.6018828242692147,4.318864553345847,2833.485517081534,-1.3275469165616727,0.06268090225451987,0.224494242940243
8,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,1.9782301466299637,12.111488363122302,1.978433838701202,12.122603376907954,10.0005623 9.99938946 9.99946388 10.0016756,0.9335929462621235,2.2861822354194317,2833.479687971369,-0.25974251174876173,0.043480421307024494,0.1740138308699013
9,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,1.9817564704047128,10.815498398007191,1.981790485911584,10.805924161016689,10.000629 9.99832573 9.99996627 10.0006004,0.9358361858403578,2.303257771215428,2833.484809193833,0.4172806078335256,0.04306813601574521,0.18084954640684714
10,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,1.9529616248646595,12.130610498755479,1.9527054534354682,12.135959976417926,10.0022741 9.99931978 9.99929639 10.0002367,1.2111807064027145,2.977718488832437,2833.486250613209,0.5034925097064935,0.023826348741599848,0.10873332118377377
11,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,1.884417341782378,10.233768821099304,1.8848868372793497,10.244211215834047,10.0010139 10.0002313 9.99909354 9.99947903,0.7359097848187477,1.9203472848499104,2833.484176793688,0.09927166760004269,0.03036496292699628,0.14115227577637945
12,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,1.9505041005929986,10.514982746801765,1.9498357113844023,10.522149702918474,9.99953759 9.99766211 10.0010712 9.99999236,1.232168382685423,3.409068473716914,2833.485433724956,0.7385732966311842,0.043201885230185685,0.1858884505110403
13,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,1.9486809263876566,10.66968112706329,1.9480727976403154,10.666820735427127,9.99866541 10.0028667 9.99881714 10.0007493,1.7071769035683297,4.2012540617690775,2833.487626493948,-1.5333507322350393,0.05846435412052434,0.2434881410793288
14,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,1.9922244710530297,10.445491124844603,1.992628959239485,10.45874428018537,9.9983424 9.99995592 10.0001781 9.99958118,0.7094758243790967,1.8356588524248707,2833.483998916662,-0.25415918094928713,0.0484449172950865,0.1955379359774856
15,14,5.0,20,1.0,720,120,7.744071018528978e-14,0.0001220703125,2.0008813591904264,11.250223437136352,2.0009341779470127,11.24937805610245,10.0022176 9.99802566 10.0013264 9.99799963,1.9059336405915182,4.2179913159703375,2833.482675247071,1.879685214075888,0.03103555583047189,0.1508337757911704
0,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.8428633362517117,16.110745559743783,2.842846351745624,16.10791959492436,10.0003311 10.0015243 10.0010446 10.0008617,0.42698113541426813,1.1932094404993876,2833.486202949508,-0.2525733561880017,0.07546218827788766,0.30649634014268123
1,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.6799538715239657,14.321623394644664,2.6800377333421843,14.305869038690371,10.0018756 10.0015298 10.0007817 10.000794,0.47348379279111946,1.0938119046137729,2833.488170457135,0.08338795599049931,0.06688284439470263,0.2667544013085221
2,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.6349558338089762,18.248813960921904,2.635166150384816,18.255029447116424,10.0027324 10.0015706 10.002274 10.0017885,0.4492271489150151,1.161812232870929,2833.4879807763987,0.411825641307928,0.10856697015946179,0.41452937724861805
3,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.713204307718952,18.301141339347772,2.7133568859088815,18.302993662521168,10.0012212 9.999183 9.99959311 9.99850844,0.9988740234209005,2.712778159764895,2833.4877963531258,0.7807231990395458,0.04174399050106062,0.19962443619525594
4,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.7271426669477137,16.352572541607977,2.727309588141141,16.35097139093534,9.99822254 9.99982198 9.99780509 9.99785214,0.8223457846210973,2.0168943900777947,2833.4882076995596,-0.41162210089806806,0.10373275436391889,0.35002182004462146
5,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.7321550659572855,13.859183371387202,2.7316338970146163,13.857697702969004,9.99930958 9.99978528 10.0017703 10.0009771,0.9699337879483889,2.4607453490261832,2833.4830806238915,0.07937558750903406,0.04266572889487714,0.21032278432742135
6,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.9071224634654524,16.94003230322705,2.906911453461109,16.923338562734976,9.99922629 10.0011359 9.99844304 10.0015926,1.3047898524575885,3.1495622944266444,2833.483760422231,-1.2648016252287952,0.04502810222516592,0.2073974943618273
7,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.655148904773713,15.30383185824307,2.6553201071962746,15.30367165215572,10.0002428 10.0026117 9.99789187 10.0015739,1.7645912823723338,4.719788252916857,2833.4848742551267,-1.512705228660316,0.10099586731142272,0.3442898020320495
8,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.828137441405586,19.35105229780257,2.8283610843828226,19.362167311588227,10.0005929 9.99968897 9.9997344 10.0019335,0.9092485262972709,2.2445645150295235,2833.479497051909,-0.32379411433280936,0.04990405638426553,0.20420061951575974
9,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.760379644479881,16.100557679283472,2.7603695978076748,16.090983442293023,10.0001782 9.99795774 9.99996912 10.0001282,0.9273176048553948,2.220498992967279,2833.4847000946966,0.515357400001637,0.06748636346986919,0.27830937784179
10,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.7596223664061172,18.821294483111636,2.759150614525282,18.832798645077954,10.0030252 9.99996644 9.99957642 10.0009277,1.335853440621338,3.4487991273568497,2833.487032473413,0.4268744905275845,0.04046433209408629,0.1970643951024753
11,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.645900076839291,17.48569283728759,2.646203336636259,17.496135232022336,10.0014158 10.0007546 9.99946429 9.99981694,0.7693615539544519,1.9515378347634282,2833.483958431215,0.07714135612157946,0.0424136885421989,0.20738425463229238
12,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.7212950235156996,15.126471070687984,2.7206320634179315,15.137780963678816,9.99918132 9.99693191 10.0005057 9.99971592,1.328666471499467,3.5737554209163136,2833.485350612059,0.7597911299535021,0.06043244436871581,0.22306662039650593
13,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.753599297947051,16.271669160877966,2.7531450599596026,16.275153389798557,9.9986864 10.0025412 9.99879814 10.0006291,1.574505048899461,3.8548052464317806,2833.4876904812704,-1.4214314591822763,0.08218153439496965,0.35414049199633535
14,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.7768442678041416,16.404665867941528,2.777272832900484,16.409255325737607,9.99791699 10.0000699 9.9999947 9.99933922,0.8640070851920166,2.15295422489703,2833.4834900522687,-0.37436611054264546,0.06063150029221145,0.24166032903094603
15,14,5.0,20,2.0,720,120,7.744071018528978e-14,0.0001220703125,2.752868623190567,16.094405023071563,2.7529123301420833,16.09331067034931,10.0027005 9.99806491 10.0014264 9.9980841,2.0447221125293216,4.635607076869164,2833.4830983017805,1.994470048155339,0.04487351673913052,0.19664348527970166
0,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6669661109625407,7.46070629564733,1.6669992040900437,7.4311870686033945,10.0014931 9.99852608 10.003736 9.99874806,2.1424448376937315,5.209921512527416,2833.4982801564647,1.9887386143850883,0.03375339936849899,0.1593012686005313
1,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.5949186875703083,7.685479882536753,1.5941796553035117,7.684365067204314,10.0017302 9.9983928 9.99994861 10.0016504,1.3749292251118796,3.33739418425516,2833.495450124695,0.40890868795973034,0.0367204192182426,0.1694702234666945
2,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6753006713185286,7.331392639691214,1.6757699910661286,7.345303491783443,9.99563009 10.0029355 10.0022989 9.99832976,2.984365035066013,7.305427555026611,2833.4890729113054,-0.8340707398954983,0.02564638671733035,0.09989419443257042
3,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6229509668125626,7.749314508428774,1.6237282032380602,7.777633910398341,10.0018918 10.0016604 10.0005254 9.99761806,1.7004888428632214,4.2737419542628885,2833.4927307024564,0.7846929803765335,0.06254556216477081,0.25017243895464336
4,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.5819238971928886,7.810543582955893,1.582142295483489,7.77763916436626,9.99941709 10.0020241 10.0002852 9.99783236,1.5139408410666497,4.1917300767728705,2833.487307223811,-0.038533646500305,0.027398151196471137,0.12404000601984322
5,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6361706052963427,7.763021157021868,1.6360868111628493,7.76140155871512,9.99754257 10.0001485 10.0015929 9.99918118,1.4730860160377008,4.050346448169151,2833.478866118315,-0.04854408248844422,0.04841086501988622,0.23800982620880706
6,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.63389807639224,8.209502044243216,1.6339438362747325,8.207025251019855,9.99796988 9.99908586 10.0035932 10.0016231,2.1915721855985826,5.623313197419932,2833.47746849738,0.21353099271825826,0.06412765493660884,0.2404732945474608
7,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6640487370199357,7.820430751990978,1.6631499781596937,7.816412035073604,9.99569815 9.99844842 10.0003395 10.0025765,2.525362233272801,6.878342309180496,2833.477562364845,-1.2468076925156168,0.044226671090678106,0.20347993413449839
8,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.613859607531683,8.77905550294478,1.6144156644425447,8.73024049199297,10.0001724 10.0042175 9.99908098 9.99748612,2.487563706971186,6.731334916436182,2833.4754651527733,-0.6125408458692583,0.03791458058916084,0.16027087824743713
9,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6602018892484391,7.411689177149447,1.660684029011891,7.4034228427648,9.99819952 10.0013327 9.99855616 9.99835879,1.2884478874017273,3.1331722122462935,2833.4951436067536,-0.7339491487514671,0.026033862589171085,0.1486265260782771
10,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6326995194378724,7.971473703133889,1.6333716998065078,7.971985773421534,9.9995191 10.0010373 9.99696117 9.99874234,1.4685326703660768,4.076121788614273,2833.492851595353,-0.8248405074220422,0.06587723752946209,0.22164536252400335
11,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6080518969211786,7.821065389944189,1.6082394625519039,7.792435644747223,9.99734076 9.99937092 10.0022882 10.0024892,2.1415441487711906,5.148426598797329,2833.484130451761,-0.5577884959970802,0.06525204642611533,0.22722667909202965
12,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6629803220307655,8.183237055417873,1.66287395926633,8.231065987919104,9.99984677 9.99967028 10.0035217 9.99990197,1.611092105821648,3.851469933154661,2833.4839993759992,0.9490682986901255,0.06203530537368462,0.24859253462383712
13,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.5650070472156248,8.684755057228603,1.565075313121642,8.664621011228805,9.9984879 10.0034553 9.99498751 9.99916501,3.009858642836542,8.46779427603117,2833.5005095238666,-2.286226462703933,0.06841146935516698,0.25038607871707974
14,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.7076072631352863,8.46693189737837,1.7076640345314322,8.436313250007181,9.99866264 9.99831605 10.0051732 9.99683503,3.207296387919724,8.338199342709629,2833.464734169326,2.171197893796606,0.026747741965997347,0.11582741514826189
15,14,5.0,50,0.0,720,120,7.744071018528978e-14,0.0001220703125,1.6242145336088616,7.845900055328044,1.6241345706864623,7.831336069527654,10.0007255 10.0005357 9.99838376 10.0015619,1.17270744141286,3.1781513912250148,2833.5016858819668,-0.7471112697308158,0.031891647102620144,0.1396986078591178
0,14,5.0,50,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.808041039723567,9.2133506476129,1.8082086525485228,9.175268210357476,10.0005354 10.002043 9.99846683 10.0014342,1.353801960018141,3.5761716624662654,2833.488925939123,-1.1187477741274598,0.0529523195991591,0.22301416268977192
1,14,5.0,50,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.6967611924989985,8.75382730088366,1.6966096901011078,8.756002585803099,10.0014602 9.99956369 9.99944869 10.0014656,0.9792201771349641,2.0169440719808307,2833.4934812679767,-0.03009818170962575,0.03304228207469521,0.1345518767336129
2,14,5.0,50,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.7038178610765784,8.82082701334837,1.7045944650479723,8.856438865662787,10.0033765 9.99881113 10.0008566 9.99941266,1.7595126703596082,4.565321749446127,2833.494530534793,1.5023143305969988,0.04743323308670239,0.20800195011894118
3,14,5.0,50,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.707196749238426,9.520036762498497,1.7074461427507621,9.529029012446863,10.0041455 9.99813969 10.000255 9.99828075,2.423752957441239,6.005816158653587,2833.492404223293,1.995023251048611,0.025715455434439944,0.12673496054627087
4,14,5.0,50,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.7455640877117127,9.211123000740901,1.7464493786687325,9.214088513535449,9.99802554 10.0024233 9.99840054 9.99672292,2.1311398093303544,5.700347840653208,2833.4945404473706,-0.6800249838985195,0.06937002653197255,0.25026871692934716
5,14,5.0,50,0.5,720,120,7.744071018528978e-14,0.0001220703125,1.783785169904826,8.728046201554248,1.7825348577356919,8.74019947627333,9.99716925 9.99801933 10.0047616 10.0014942,3.0133140005032857,7.5923517637654925,2833.481752692097,0.6043174641141569,0.03567371301818274,0.158129205006019
